Wallet,Balance,,Column1,Balance,% total,VLT,,,,Token ID,Address,,,Unique wallet,Num gotchis,% total,VLT,,,Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0x4BC0D1333D0a2ACa84c52a96C089798a1f41dbc3,5.25758E-05,,0x0Dc7eB59fD19687cED582801dD89856fa13B8f41,5.22644E-05,1.97176E-11,9.2197E-08,,,,9525,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0xD71AFd4E63a63D1528E056F85a4d01C15b9A860d,11.09942276,0.019579946,0,0,0.019579946
0x0Dc7eB59fD19687cED582801dD89856fa13B8f41,5.22644E-05,,0x9Cf3B9716eb5AC0B8c4e8915796ADB3f478aB0e9,4.92952E-05,1.85974E-11,8.69592E-08,,,,9533,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0xdD9B8c508E1de45C09D9279EC9F972936298490A,11.08347279,0.019551809,0,0,0.019551809
0x9Cf3B9716eb5AC0B8c4e8915796ADB3f478aB0e9,4.92952E-05,,0x9A8ab692a6D73242C74a727Ac7587aEda778B131,4.75976E-05,1.79569E-11,8.39645E-08,,,,621,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0xB5Ece2Ce1F709bb54d5E0487A93975e2E0744a78,11.07889645,0.019543736,0,0,0.019543736
0x9A8ab692a6D73242C74a727Ac7587aEda778B131,4.75976E-05,,0x1758aC3FaB3C0Eaba6314e098e23bCcF456d33A2,4.61154E-05,1.73978E-11,8.13498E-08,,,,9531,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0xF2eA68eb96E8Ef866C5b933686bbb97af4ace06a,11.06995845,0.019527969,0,0,0.019527969
0x1758aC3FaB3C0Eaba6314e098e23bCcF456d33A2,4.61154E-05,,0xd6874acC7Cd2f875AD577BcCfDDC16a939188E68,4.32643E-05,1.63221E-11,7.63204E-08,,,,8147,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0xBFdb02d5F62182c422E578173bc90db53c876116,11.0531874,0.019498384,0,0,0.019498384
0xd6874acC7Cd2f875AD577BcCfDDC16a939188E68,4.32643E-05,,0x7244B81B70Cd21Fb720e8E43E6491D9b87c1C23E,4.00244E-05,1.50999E-11,7.06051E-08,,,,8189,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0x35ffE6676152045CeCa75420cA7825B441d1b7E8,11.04656571,0.019486703,0,0,0.019486703
0x7244B81B70Cd21Fb720e8E43E6491D9b87c1C23E,4.00244E-05,,0xD10242803C5A2b8767Eb89D5360131A98021CB7D,3.75505E-05,1.41665E-11,6.6241E-08,,,,9522,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0x54F8CDd9B8c8A555e1459F0C42a227fc9E51F3DE,11.03055673,0.019458463,0,0,0.019458463
0xD10242803C5A2b8767Eb89D5360131A98021CB7D,3.75505E-05,,0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,3.59353E-05,1.35572E-11,6.33916E-08,,,,6336,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0x9D21b9711cBE3367A2D8aA135f7f9cC3F9D362a2,11.00422368,0.01941201,0,0,0.01941201
0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,3.59353E-05,,0x20Bfd85C389A85551A02C3feFDEb8B74402a79cA,3.29985E-05,1.24492E-11,5.82111E-08,,,,9538,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0x38Ffd3ED2e98fab2ed52E288310F3382e8e341AD,10.98418648,0.019376663,0,0,0.019376663
0x20Bfd85C389A85551A02C3feFDEb8B74402a79cA,3.29985E-05,,0x0c404F55595ab844D519a084fF1B8cB36AAAD1d1,3.27594E-05,1.2359E-11,5.77893E-08,,,,8575,0x2c123fc5C27888571CD525e8ae9b0c5ff848386D,,,,,,,,,0x8c01b5A20B81CC3Ecb8f31fC8496D211E690EC5D,10.975196,0.019360803,0,0,0.019360803
0x0c404F55595ab844D519a084fF1B8cB36AAAD1d1,3.27594E-05,,0x868CE7eF95E86a6D00E1c7876FfbD01dc5B719ad,3.0528E-05,1.15172E-11,5.3853E-08,,,,12726,0x4E8ffddB1403CF5306C6c7B31dC72EF5f44BC4F5,,,,,,,,,0x9564e537FFA443ff08631681Ba4371b405C83DD9,10.94457829,0.019306792,0,0,0.019306792
0x868CE7eF95E86a6D00E1c7876FfbD01dc5B719ad,3.0528E-05,,0x968f1d35f721606d8079e42670b6D153CD4626F6,2.80792E-05,1.05933E-11,4.95332E-08,,,,3818,0x60c4ae0EE854a20eA7796a9678090767679B30FC,,,,,,,,,0xa2288D621473DB3F88EcEb0f4D8B3267E6C703DB,10.93099676,0.019282834,0,0,0.019282834
0x968f1d35f721606d8079e42670b6D153CD4626F6,2.80792E-05,,0xBd617f592d27cFCD015F6d554B2e83133b663182,2.71178E-05,1.02306E-11,4.78371E-08,,,,23882,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,,,,,,,0x9cE77ce1Ec01d24797733da05A3289E693cE14Dd,10.92831257,0.019278099,0,0,0.019278099
0xBd617f592d27cFCD015F6d554B2e83133b663182,2.71178E-05,,0x71C38305448e21f9CA3ed8d89e8Ad38dd0ea244F,2.63761E-05,9.95081E-12,4.65288E-08,,,,916,0xc0719b1040f7f8e904A6509F99335656C1d881eD,,,,,,,,,0x48a79495bEB61d417B7d6267367aC43b795c9Cac,10.91252749,0.019250253,0,0,0.019250253
0x71C38305448e21f9CA3ed8d89e8Ad38dd0ea244F,2.63761E-05,,0x3D16451A4B73e778BFEC126025bA79716a17E32d,2.2354E-05,8.4334E-12,3.94336E-08,,,,20115,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,,,,,,,0x1fC3D23DA165EB6d1406D7b5092bB073b0c4C747,10.90865972,0.01924343,0,0,0.01924343
0x3D16451A4B73e778BFEC126025bA79716a17E32d,2.2354E-05,,0x4217f967a8923C071B2a76Dc57e6dA369f5Bca7F,2.1994E-05,8.29761E-12,3.87986E-08,,,,4221,0x985116F8C174fE13325D36685424d1796cC11f51,,,,,,,,,0xA606B917C0BbE0bc28921b40cFf6e4EC58e12317,10.88628398,0.019203958,0,0,0.019203958
0x4217f967a8923C071B2a76Dc57e6dA369f5Bca7F,2.1994E-05,,0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,2.13867E-05,8.06846E-12,3.77272E-08,,,,989,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x85AF33A8875e07524C8a220F5aB2922C69DEC15D,10.87976799,0.019192464,0,0,0.019192464
0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,2.13867E-05,,0x9a0E09d47c84F1Ac3800E9a0FB0D732CA1c3F6b3,1.76449E-05,6.65681E-12,3.11264E-08,,,,3874,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xF1EA9d5e13c38d010e9A0322c0fcbFdf0F2CB2a4,10.81754661,0.019082702,0,0,0.019082702
0x9a0E09d47c84F1Ac3800E9a0FB0D732CA1c3F6b3,1.76449E-05,,0x3049CFDADC637212740b7061b2169E6e0311422E,1.64379E-05,6.20146E-12,2.89973E-08,,,,1876,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x5F55e92aC0C7874Ccf2b8234AfF585dD42427C96,10.80306432,0.019057154,0,0,0.019057154
0x3049CFDADC637212740b7061b2169E6e0311422E,1.64379E-05,,0x100EF369bcbC42e47B712CC6E29eaF141F70443E,1.62852E-05,6.14385E-12,2.87279E-08,,,,13524,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xd62415FA6682B918bE6e91a99c833856F1216Dc4,10.76369531,0.018987705,0,0,0.018987705
0x100EF369bcbC42e47B712CC6E29eaF141F70443E,1.62852E-05,,0x47dC446E56D14C5a51fB7cFf0abA7E5433754Be8,1.20279E-05,4.53772E-12,2.12178E-08,,,,11370,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x58e70116F5D72573BbeBa3efF46b19F4409Bf400,10.60717372,0.018711593,0,0,0.018711593
0x47dC446E56D14C5a51fB7cFf0abA7E5433754Be8,1.20279E-05,,0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,9.06232E-06,3.41891E-12,1.59864E-08,,,,69,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xDc179fD8251b5ff4F67096109372F3634F89640B,10.58087789,0.018665206,0,0,0.018665206
0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,9.06232E-06,,0x7Ac90F34185a32Bcd8fD74c20d54fb540d76eA07,8.98176E-06,3.38851E-12,1.58443E-08,,,,13811,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x4d51906B6F1a7Ee0E4E90f423F78d208a9Cd4fBC,10.5737885,0.0186527,0,0,0.0186527
0x7Ac90F34185a32Bcd8fD74c20d54fb540d76eA07,8.98176E-06,,0xbD538A24BeE43033aDFD4EEee99003eFa31c31bc,8.3E-06,3.13131E-12,1.46416E-08,,,,24655,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x60F1F2082E545C242B8B4B7073C33B430A808EC7,10.54271986,0.018597894,0,0,0.018597894
0xbD538A24BeE43033aDFD4EEee99003eFa31c31bc,8.3E-06,,0xC6fed6a9dd7B9c6E9Ff2b0c5D88927Fa522B6d3C,7.95818E-06,3.00235E-12,1.40386E-08,,,,18892,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x8b80a29482Effa6E79d9523951d3DA046dBd043f,10.50644746,0.018533907,0,0,0.018533907
0xC6fed6a9dd7B9c6E9Ff2b0c5D88927Fa522B6d3C,7.95818E-06,,0x6d7b212d1C91E735a2d0C3Cca20074c4285E8a44,2.21805E-06,8.36796E-13,3.91276E-09,,,,407,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x9F968135b0BFc9003f4C6030c08B62c02A3A66aa,10.50165731,0.018525457,0,0,0.018525457
0x6d7b212d1C91E735a2d0C3Cca20074c4285E8a44,2.21805E-06,,0x6E9886aC892EC46A4CBb77E28B94Db4ddfc8Fb21,1.29177E-06,4.87341E-13,2.27875E-09,,,,482,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x06E19ff4e3dB4b6eE9deD17D8FF1E57e5bdCdCD9,10.4848097,0.018495737,0,0,0.018495737
0x6E9886aC892EC46A4CBb77E28B94Db4ddfc8Fb21,1.29177E-06,,0xDF001929353D47Be8B50D84206910fAD4C64429f,1.16614E-06,4.39947E-13,2.05714E-09,,,,12138,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x647B95c9ccf99334ce38d5ed44f6bB0ef9b92463,10.46636454,0.018463199,0,0,0.018463199
0xDF001929353D47Be8B50D84206910fAD4C64429f,1.16614E-06,,0x43edCBE5be576B5FdAC57e3ab552B36a256bCBA7,1.01447E-06,3.82726E-13,1.78958E-09,,,,34,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x3a77a5FFDF1e2c7D5a096645741ff35cd2578A3e,10.46429773,0.018459553,0,0,0.018459553
0x43edCBE5be576B5FdAC57e3ab552B36a256bCBA7,1.01447E-06,,0x763c823E2bdd66538C85736B1784031Fa4d993F6,6.90943E-09,2.60669E-15,1.21886E-11,,,,22273,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x3A91c6C631C56D55d57F7D8A3FCd5aDD74b87f5D,10.37400059,0.018300264,0,0,0.018300264
0x763c823E2bdd66538C85736B1784031Fa4d993F6,6.90943E-09,,0xdB19555BE6b11dA29b4DBB8D977Db92fBED4407c,1.32926E-12,5.01486E-19,2.34489E-15,,,,24659,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xDd56B81704468045D8cc585300dEAAe974064F93,10.36292422,0.018280725,0,0,0.018280725
0xdB19555BE6b11dA29b4DBB8D977Db92fBED4407c,1.32926E-12,,0xD63946B12168E53c1E032492a3A24Ba96F8bF26c,2.023E-15,7.63209E-22,3.56867E-18,,,,12295,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x5CB8Ec651f3BE7c6A3703091A1A1C5F6deDdB511,10.36093564,0.018277217,0,0,0.018277217
0xD63946B12168E53c1E032492a3A24Ba96F8bF26c,2.023E-15,,0x6669cb45a853426bE450C1b5612DA9Ad3A9787DE,1.1E-17,4.14993E-24,1.94046E-20,,,,23257,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x1A73C11A416cFe4460763B3590f37B690d4CBB9C,10.35510372,0.018266929,0,0,0.018266929
0x6669cb45a853426bE450C1b5612DA9Ad3A9787DE,1.1E-17,,0x2127AA7265D573Aa467f1D73554D17890b872E76,74.23912065,2.80079E-05,0.130961581,,,,41,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x0408d02ce3B6967Ec3C7fc1d5fE8687095ef18de,10.34403929,0.018247411,0,0,0.018247411
0x2127AA7265D573Aa467f1D73554D17890b872E76,2E-18,,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,455893.6499,0.1719932,804.2195623,,,,22109,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x50B8BF0eDe760e38742a72380ef3F1F9a777a069,10.31568708,0.018197396,0,0,0.018197396
0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,455893.6499,,0x6994ba66FD6789044c4aD43786CC16840d099C8a,144035.431,0.054339679,254.0858188,,,,8544,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xE83B9A1B9056B21a01b85162E77AD76a42A1c64B,10.289607,0.01815139,0,0,0.01815139
0xd281F988242C900d67fF2aafABe683B8004Ee778,187333.6252,,0x2f2B6FcD1050eF4f406f314897D08dF1c327DAb6,52123.73385,0.019664516,91.94891492,,,,10677,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x33F4bcd41214e12A46Ea2b373f365b8a4dA79bD3,10.2298051,0.018045896,0,0,0.018045896
0x6994ba66FD6789044c4aD43786CC16840d099C8a,144035.431,,0xC76b85Cd226518DAF2027081dEfF2Eac4Cc91a00,35507.77352,0.013395878,62.63751664,,,,23698,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x3F25956484A361dE194780676568214C74C3C85D,10.04336469,0.017717006,0,0,0.017717006
0x4a39beD3F97ac8e4774b7407dE7090E7A1050A69,76380.20981,,0x20665e0b5fb3e81ABefA4d2aB515bdf0e6Fa6700,14414.80076,0.005438215,25.42844095,,,,11656,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x090445BA57A90EdC50CB7Ca50DC33D6b05125e20,10,0.017640508,0,0,0.017640508
0xd281F988242C900d67fF2aafABe683B8004Ee778,53726.06834,,0x9ff84B91998dF96A6587DB8dDe8D4E47518107d6,23257.49525,0.008774264,41.02740334,,,,24028,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xfe0D666e2B1A69d57475C4D516AF1fD47FD2173c,9.969048537,0.017585908,0,0,0.017585908
0x2f2B6FcD1050eF4f406f314897D08dF1c327DAb6,52123.73385,,0x99655CA16C742b46A4a05AFAf0f7798C336Fd279,12275.26358,0.00463104,21.65418865,,,,21564,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xBf8aB1e63A9b883A6B5A396cb5A36138af6E020A,9.960136659,0.017570187,0,0,0.017570187
0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,36273.01137,,0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,11935.50279,0.00450286,21.05483336,,,,4842,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x873a4a10efA2eF784b531F60aD63d8e75b9915Ce,9.954946748,0.017561032,0,0,0.017561032
0xC76b85Cd226518DAF2027081dEfF2Eac4Cc91a00,35507.77352,,0x1A760e3A431c8B9C075eD1280C8835a1a0F1651b,11765.05435,0.004438556,20.75415365,,,,23533,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x2c640AC98E293Daa246F98D2828E328A06FA6936,9.908971424,0.017479929,0,0,0.017479929
0xF0Bc763e0A6AF4784a36fa102220FF60eC651f9e,33007.39653,,0xbb899870561D48e823DdfACFFa201dc20214a530,10989.82483,0.004146088,19.3866094,,,,13075,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x8a213bEf3fa155c26F14277A7a3b16DCE39772A0,9.889485661,0.017445555,0,0,0.017445555
0xf2B9ec5724dC97362A53907c0b4cc0AA72369e63,18934.94754,,0x8B9F39b3c76AaB744BCee37cC56782bAC8eb5FFb,10069.00388,0.003798693,17.76223445,,,,10862,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x589Ed0CE42A60991d00038f72FB40CdD8470CaFb,9.884836922,0.017437355,0,0,0.017437355
0x20665e0b5fb3e81ABefA4d2aB515bdf0e6Fa6700,14414.80076,,0x0b3CEf9F913f4F08bba1ED0FD5BA892C0FeC5617,9595.773211,0.00362016,16.92743151,,,,9869,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x7Acbd923995AB7DdFf5b8f4F58d2C3F566452247,9.872112761,0.017414909,0,0,0.017414909
0x9ff84B91998dF96A6587DB8dDe8D4E47518107d6,13887.80202,,0x8C9F3175d8aa227ecCdBc21B95bC5fA328006A0f,9261.20334,0.003493938,16.33723325,,,,17129,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xE7665A724A5eeD5b26b85a3aB5Da316587b7C8a9,9.867561045,0.017406879,0,0,0.017406879
0x99655CA16C742b46A4a05AFAf0f7798C336Fd279,12275.26358,,0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,9211.741452,0.003475277,16.24997997,,,,2518,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xd0960c8e37f06a70c714972b15293737296077C0,9.866742421,0.017405435,0,0,0.017405435
0x8565faab405b06936014C8b6bD5Ab60376Cc051B,12159,,0x260EDfEa92898A3C918A80212e937e6033F8489E,8351.889807,0.003150885,14.73315798,,,,22179,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x193aACb9c49Ca3080Cda17cF267DfbBd481b89cd,9.857584544,0.01738928,0,0,0.01738928
0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,11935.50279,,0xa05f67c36cb5fE19Aca3fDb8b4671F4b2d46E421,8278.257331,0.003123106,14.60326655,,,,22449,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x8238892095d3BAc5322894e84F349BCd52F843d5,9.857403219,0.01738896,0,0,0.01738896
0x1A760e3A431c8B9C075eD1280C8835a1a0F1651b,11765.05435,,0x5547e568705ed69440b499a2e0EB769c956FCE01,7921.646936,0.002988569,13.97418769,,,,9929,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xd86E0d3905789156F25481309053E5eE824eD7e8,9.788184176,0.017266854,0,0,0.017266854
0xbb899870561D48e823DdfACFFa201dc20214a530,10989.82483,,0x3c0CDBa6547D1D3f36F9b8ee47809b4B0790ec9E,6454.444727,0.002435043,11.38596845,,,,7361,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x73566A72aB0632a9ddfcA81E50483ebF93b66666,9.765821383,0.017227405,0,0,0.017227405
0x8B9F39b3c76AaB744BCee37cC56782bAC8eb5FFb,10069.00388,,0xE7793581460b2c5C088Ae0D6465DB6fCD33F3E43,5674.701079,0.002140872,10.01046104,,,,20471,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x2B7B47695a5F5DaA3D71cAE5031243504648c8Ac,9.66693622,0.017052967,0,0,0.017052967
0x0b3CEf9F913f4F08bba1ED0FD5BA892C0FeC5617,9595.773211,,0x636bFC1dAde24c7E60E5807795E4534D42cb5803,5479.501891,0.00206723,9.666119749,,,,6862,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0x562a7ccf32fb6Ee2AC2FE37B9Ea5D55f4cE04d08,9.60013876,0.016935133,0,0,0.016935133
0x9ff84B91998dF96A6587DB8dDe8D4E47518107d6,9369.693233,,0x3FbacD52FA6F1F15Bc3D776474FdAB07ec9D8d59,5258.411263,0.00198382,9.276104647,,,,19887,0xD98695E2FCE07e908c9F523387b1b1f8Eb9d41EC,,,,,,,,,0xef18756BF3fB8d532c5f8bf7bB4a016C46534e6b,9.563231773,0.016870027,0,0,0.016870027
0x8C9F3175d8aa227ecCdBc21B95bC5fA328006A0f,9261.20334,,0xf0Ecf448C3817Bd9bfc2D0D0dC41Ef568367506B,4944.859295,0.001865528,8.722983044,,,,2461,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,,,,,,,,,0x093f3b1a2BF4be20b4852d1Dd379fEB00C1b6688,9.438376384,0.016649776,0,0,0.016649776
0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,9211.741452,,0xE2C67350D0A0768De07E556073BeeEc0AE86a684,4710.67901,0.001777179,8.309877123,,,,17273,0xC561C9b7035732B4EbDbAe6aC43D6a293aB53896,,,,,,,,,0xC74d36b59cb274A5D2e22B616CA878d3623BF076,9.424280135,0.016624909,0,0,0.016624909
0x260EDfEa92898A3C918A80212e937e6033F8489E,8351.889807,,0xc928499a080594C8854D1A46DCAe5E862acC5d08,4338.395074,0.001636729,7.653149344,,,,12111,0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,,,,,,,,,0xeA8869a04eAB178e4DAfe0D37B90D14243384514,9.141988551,0.016126932,0,0,0.016126932
0xa05f67c36cb5fE19Aca3fDb8b4671F4b2d46E421,8278.257331,,0x4961a4c211E482C45b09e02848575324cf86F988,4282.312571,0.001615571,7.554216959,,,,22514,0x60eD33735C9C29ec2c26B8eC734e36D5B6fa1EAB,,,,,,,,,0x9D65e7A739e1cEB1ba9D59a916997E7cFC05C768,9.1124759,0.01607487,0,0,0.01607487
0x5547e568705ed69440b499a2e0EB769c956FCE01,7921.646936,,0xBf3FA037a65A6816623BB7fbf836E3540cd857AA,4187.157905,0.001579673,7.386359293,,,,17062,0xc0719b1040f7f8e904A6509F99335656C1d881eD,,,,,,,,,0x39b6E2C1364EDD06D1c6ad17efEDfAef3180e3c5,8.944395378,0.015778368,0,0,0.015778368
0x8f2E458791069494eaf3789A1eD8e0B69dBe8dbb,7621.132013,,0x7a9A2FFA209C212e8c36e74FB209518E959F65dB,4176.602571,0.00157569,7.367739149,,,,5212,0x60c4ae0EE854a20eA7796a9678090767679B30FC,,,,,,,,,0x73CB48Cf053B3C50Dd61B07d86617fDb8c070d25,8.900653894,0.015701206,0,0,0.015701206
0x3c0CDBa6547D1D3f36F9b8ee47809b4B0790ec9E,6454.444727,,0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,4171.516253,0.001573771,7.358766626,,,,5511,0xae5b56ca47E84b6c749E0454680C4161B9DA9790,,,,,,,,,0x7ca3Dc2055442B34f58cFab5AFeAaf27add14704,8.900277855,0.015700542,0,0,0.015700542
0xE7793581460b2c5C088Ae0D6465DB6fCD33F3E43,5674.701079,,0xCC1e0A566dbd10869c071c811aBa436357858f05,4156.339265,0.001568046,7.331993647,,,,4124,0x60c4ae0EE854a20eA7796a9678090767679B30FC,,,,,,,,,0x87C759E6FaA997B3305e8F4949440E5C078DE67A,8.857479107,0.015625043,0,0,0.015625043
0x636bFC1dAde24c7E60E5807795E4534D42cb5803,5479.501891,,0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,4088.653571,0.00154251,7.212592644,,,,24932,0xae5b56ca47E84b6c749E0454680C4161B9DA9790,,,,,,,,,0xC6E7D512B93cec5662423aF3C10BD2D71dAc0C09,8.814936252,0.015549995,0,0,0.015549995
0x3FbacD52FA6F1F15Bc3D776474FdAB07ec9D8d59,5258.411263,,0xa532F169ceE0e551D4Da641031Ac78fd85461035,3719.157925,0.001403112,6.56078355,,,,1728,0xC76b85Cd226518DAF2027081dEfF2Eac4Cc91a00,,,,,,,,,0x6389A236B7CcD7C5809B37F64EdCaC129d0FF043,8.780513283,0.015489272,0,0,0.015489272
0xf0Ecf448C3817Bd9bfc2D0D0dC41Ef568367506B,4944.859295,,0xaFa59C65e2965B6A0f4d7780CeEb4a8ed30786d4,3506.811347,0.001323001,6.186193397,,,,3907,0xae5b56ca47E84b6c749E0454680C4161B9DA9790,,,,,,,,,0x9AA6Ee4D877765a233053fB43C76BCBB5DD25F87,8.747459605,0.015430963,0,0,0.015430963
0xE2C67350D0A0768De07E556073BeeEc0AE86a684,4710.67901,,0xa1BbD8D39eD536DEa030A32F3F6C5916C845A800,3272.994258,0.00123479,5.773728171,,,,7081,0x60c4ae0EE854a20eA7796a9678090767679B30FC,,,,,,,,,0x984c86BA57eEDb0E8f5580b16F3F0953d04787c1,8.732137572,0.015403934,0,0,0.015403934
0xc928499a080594C8854D1A46DCAe5E862acC5d08,4338.395074,,0xdc25324B8186DE47A976191a54ea0366428Af632,3184.815096,0.001201523,5.618175649,,,,4397,0x2994d42Ff4547f5C88F97FE3c11e4c97f85A0283,,,,,,,,,0x5610102d2BfD9fcF775350d80144c3a8850855AD,8.691842585,0.015332852,0,0,0.015332852
0x4961a4c211E482C45b09e02848575324cf86F988,4282.312571,,0xCc58AccACd0db8010e4c8A20BA49D2DC9d4D7f59,2958.295392,0.001116064,5.218583382,,,,8332,0x60c4ae0EE854a20eA7796a9678090767679B30FC,,,,,,,,,0x18b2286918157EA41E85b75e62234195a3C467D8,8.687421861,0.015325054,0,0,0.015325054
0xBf3FA037a65A6816623BB7fbf836E3540cd857AA,4187.157905,,0x294C3c4F59b7A422230e59700BC0ae11020Aa1c8,2956.92153,0.001115546,5.216159819,,,,2091,0x60c4ae0EE854a20eA7796a9678090767679B30FC,,,,,,,,,0x2DeC62184d4828cC45525666ca142d21d6fE09E3,8.612706359,0.015193252,0,0,0.015193252
0x7a9A2FFA209C212e8c36e74FB209518E959F65dB,4176.602571,,0x79a0E19c6410284598AFf270fCef21cb7827E61E,2783.207311,0.00105001,4.909719111,,,,12954,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,,,,,,,,,0x72dc506b1bb29ee1053d8105dD73DA1B618CcB22,8.604606122,0.015178962,0,0,0.015178962
0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,4171.516253,,0x77f07Ab7B444C7C9FCfAfc76c053A810cD6203CB,2736.723119,0.001032473,4.827718634,,,,20769,0x60c4ae0EE854a20eA7796a9678090767679B30FC,,,,,,,,,0xaD25A49BF9aCDE2057f59447EF012f95fb7d6b4D,8.593119323,0.015158699,0,0,0.015158699
0xCC1e0A566dbd10869c071c811aBa436357858f05,4156.339265,,0xA709f9904a4E3cF50816609834175446C2246577,2580.923059,0.000973695,4.552879413,,,,12926,0xAb2e11C99D8830D5d9B2494A565c974595e39eef,,,,,,,,,0x8678CB1855DBd9d557D968723069B8213F8e81d1,8.552602534,0.015087225,0,0,0.015087225
