Wallet,Gotchis,Gotchi VLT,vGHST,vGHST VLT,Total VLT
0xb0cd1B4d8635Fa0eCCa73D4Ede07ab7812D3a7e4,1,1.521106051,0,0,1.521106051
0x8A07289E9FFe54f7305875518902efB565d6a207,1,1.521106051,0,0,1.521106051
0x5D5CC66fc2f3829c399E47F7B71A5be4918a8851,1,1.521106051,0,0,1.521106051
0xf5ED909Ff51045A4c1a8fc194809108a6F33d656,1,1.521106051,0,0,1.521106051
0x1441bAe48B5Da3da1D6E48C2C5b033fCbF6Ee759,1,1.521106051,0,0,1.521106051
0xC933c5634e4B973daeB4060eCeF618a56693Ac86,1,1.521106051,0,0,1.521106051
0x48E20Aa71bB52d7d17d93A868234510702F15603,1,1.521106051,0,0,1.521106051
0xC513f89E661B5e290548024F402dC468c45367B4,1,1.521106051,0,0,1.521106051
0xb6E523cFB6176339331C68d33eC7133aa5E5CFD8,1,1.521106051,0,0,1.521106051
0x75DE31874ecd755C6B000411074b74Ba5a467C19,1,1.521106051,0,0,1.521106051
0x7FA3715BFffcE74a55d0FeCA8f5e14CbefD4c412,0,0,679.4511578,1.511300386,1.511300386
0xc87e3788764823CEDdD132CA2E697767de5ed4de,0,0,658.5754456,1.464866626,1.464866626
0x475476708AE9d5eE62b0E977aA37d4dd16281926,0,0,636.4574756,1.415669718,1.415669718
0x209cC72C78999A4536Df882D969e49029605cd04,0,0,618.6235031,1.376001687,1.376001687
0x750B482C447700D5E17c0b8e6178a54e3769eCE3,0,0,613.59929,1.36482635,1.36482635
0xa915023B3eD1e00E078789e63de079b4D6dCc348,0,0,601.4539516,1.337811525,1.337811525
0x71A0Adb369DA76e300A9eC9f6e1ffcBa6e185182,0,0,572.1306931,1.272587923,1.272587923
0xbe19c6549874591367f0e1f91EC8aCa01Ae7b2AF,0,0,571.1497687,1.270406057,1.270406057
0xC6fed6a9dd7B9c6E9Ff2b0c5D88927Fa522B6d3C,0,0,561.130808,1.248120924,1.248120924
0x75e717E55cc26746838c3e2ccc3CcF6B8eb954ec,0,0,541.0318205,1.20341483,1.20341483
0xbed58fA67Bd966A40460b42f065DccCb0fD4fE4f,0,0,504.0457357,1.121146835,1.121146835
0xDa5D339742caAc045B625A5dBE240162932f2C10,0,0,502.4306072,1.117554311,1.117554311
0xbC5e6cF484D1317ee285a1A441149657fA424a7d,0,0,496.0485067,1.103358632,1.103358632
0x335D81BdE46e127228b1E6a767B9A5A764bFCbDe,0,0,493.8627815,1.098496932,1.098496932
0xDbD7744f7dEfBcFFC0A327aE289Ad6345861C467,0,0,479.8136854,1.067247586,1.067247586
0x9730299b10A30bDbAF81815c99b4657c685314AB,0,0,476.3830751,1.059616894,1.059616894
0xdba64f019c92649CF645D598322AE1aE2318e55b,0,0,474.646503,1.055754244,1.055754244
0xaE8e6Cd806Ab8C593984ba275b4a2e45b27986eB,0,0,465.258619,1.034872813,1.034872813
0xC81f4eF4Fbb4Fb8E7b92c99bb20E8AfD5D32D50F,0,0,454.5714496,1.011101386,1.011101386
0xe9aF007819204ae349808A8C12C2c5134C6A1f33,0,0,450.1659673,1.00130229,1.00130229
0xD95eFDa6a57AEa121d2eFCc4Dc0f14A93D5502aa,0,0,449.3258081,0.999433527,0.999433527
0xfa4a45D755eA1c2b72Dd581b3E05dde3bFc13fad,0,0,449.1755874,0.999099392,0.999099392
0xFa5Ec0f794D1A7b96b3eA6d8F8bD6474573dB0E6,0,0,439.3754107,0.9773009,0.9773009
0x4F979e912D035d9AD0AbDF8c17E5B7a5a180762b,0,0,426.6647842,0.949028706,0.949028706
0x22dA1eEdeBC60C1b8c3a0c48f5C81BBE2b943dD9,0,0,425.3690081,0.946146517,0.946146517
0x3d2B23962EBCc882f9f65452658BBBa9Fa72d170,0,0,408.7169652,0.909107447,0.909107447
0x0545a605a6B0c42Bb5bD01F918e17d7347095ACC,0,0,401.9286145,0.894008147,0.894008147
0x62eD8ea00796e46fDf8E1f5F84fE51484BF3daEf,0,0,397.0720965,0.883205814,0.883205814
0x29A4a663C6B44e4a9B49A429ef09bf3eD3FBF9f3,0,0,393.862752,0.876067282,0.876067282
0xDd0D9308906a83572a0dbe6c0E77b43C8913D013,0,0,392.6338433,0.873333826,0.873333826
0x41b7533741E01B47aCD3B41292a7D109E5a3d8Fc,0,0,382.6783747,0.851189918,0.851189918
0xD98b668744767aE6E9F437c0a09C4E414E05f832,0,0,360.9661469,0.8028955,0.8028955
0x80adc6DA57e97F33035899962278A5FAfF8492E4,0,0,345.6245307,0.768771207,0.768771207
0x49D2ee9822027E4596F9ccA57c1b52285b1e938D,0,0,344.8046833,0.766947624,0.766947624
0xD4921407422A3E64F6ae78A0c38221a1119C8B7c,0,0,344.6065998,0.766507028,0.766507028
0xAE53c04D9bCcc1198167E538782805546f851603,0,0,325.1545495,0.723239913,0.723239913
0x3DD1B656fcC459Cc4CF203b53AAAbF8C85181f1d,0,0,314.3566863,0.699222271,0.699222271
0x79a0E19c6410284598AFf270fCef21cb7827E61E,0,0,311.0935731,0.691964142,0.691964142
0xfE3f16B1cB7CE908B5386F6643a691526d2a0A84,0,0,304.3025919,0.67685899,0.67685899
0x002d2715b179d0DB3e17cC28317A98F2F65E6884,0,0,299.5496019,0.666286935,0.666286935
0x4D64152d23260F399af956c6A777740Cfc263d1C,0,0,299.180799,0.665466608,0.665466608
0xc8728Ae130381EB77Fc9a8b715564B00e83E19Df,0,0,294.9276271,0.656006295,0.656006295
0x67b4F300e6623DbE6f0358A87B16727781DF2160,0,0,293.7244276,0.653330023,0.653330023
0xb7b1Cc940Cc88640089028d4910De22E39e6D117,0,0,290.6046453,0.646390705,0.646390705
0x63Eb17f24FDF1a9e286831fE21ACf72C975E88fE,0,0,286.707121,0.637721458,0.637721458
0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,0,0,280.0546821,0.622924465,0.622924465
0xE7dcF2B7bb30C638c67c3C2A6f3bb18335570B92,0,0,278.4869431,0.61943735,0.61943735
0xA4EAa59ea27a22D5e1B5D0a048991634dE3ba14e,0,0,278.1269105,0.618636531,0.618636531
0x1F751b1da0e87B6372d7bE92106b6239fa7eFc60,0,0,274.3497659,0.610235044,0.610235044
0xc3fd1227DA579220Afeb28B400DaCC4Ad6523c7c,0,0,271.6207671,0.604164943,0.604164943
0xEcd934E335B71a6bB41cc43bc1C3A21AcA4b22Dc,0,0,265.5944203,0.590760565,0.590760565
0xDFBCd20078b4346c185DEe24d143ad2f98956Ac7,0,0,259.6280059,0.577489494,0.577489494
0xa166b7Be23a1b3a0B78Ade3Da22B94338050934F,0,0,251.7791941,0.560031415,0.560031415
0x44a529F72C9F5888C69e0F4A2614D91fd289aF7a,0,0,249.2215383,0.554342432,0.554342432
0xA65BfcB60b3DCCB68Be2F9AF7b53eC6864eD6098,0,0,247.6922078,0.550940748,0.550940748
0x23554eA86b2a86111f8a2d3a65C0B1d39ec0c9b8,0,0,247.2675338,0.549996148,0.549996148
0xCf3c8e131AE0838d973BD0711e34F3199CFD2949,0,0,247.252124,0.549961872,0.549961872
0x870Dc279570833A8c5A72FC7972681Db9A96CFb7,0,0,247.0721317,0.549561516,0.549561516
0x19223782AD6556B0De843156E968270e32A5c10c,0,0,247.0543223,0.549521902,0.549521902
0xFc78fe219b3775389A3bDfB5b823Ff39B680Cc49,0,0,240.0257628,0.533888307,0.533888307
0x1FB9a4D95f9271ccaa758E1F51eAD80dc117080a,0,0,239.1956358,0.532041859,0.532041859
0x1A920434d3E1320cb1806e14b9939499d8Fc8e56,0,0,238.158481,0.529734919,0.529734919
0x7542A876BcCb7aD335370E27c0e0988476a95F46,0,0,237.3455424,0.527926704,0.527926704
0x54c053F4127b6bA19BACDd7bBF45646D95CaE49b,0,0,234.637198,0.521902544,0.521902544
0xBaD81E37c8D4657672e4AE61BA5a49084dc5949E,0,0,231.941116,0.51590566,0.51590566
0x83fEBcf72458393A3957cc9793A9F04FF59A3d45,0,0,229.5136415,0.510506239,0.510506239
0x17103203eb867DA8f0D5545cbA3894e743c33a06,0,0,226.4720181,0.503740768,0.503740768
0xB16C93cb45553bB442812034981FE44446Fd776B,0,0,224.943282,0.500340407,0.500340407
0x935361EB81FFE4eEf326902AC37E8Aba82eDf403,0,0,212.7458392,0.473209686,0.473209686
0xa5dB108658794763EA82E7C4643E0E38b13578FE,0,0,208.1533019,0.462994524,0.462994524
0x0BA08Ce2e477C8874F162e8aA87deB41357Eabc1,0,0,207.1902907,0.460852503,0.460852503
0xb93aeb0E49f3c9E1F8dDb96460e44d478Ca1C505,0,0,200.0000293,0.444859234,0.444859234
0x36eFd9914d30b16575429516bfFf0f196062DCe9,0,0,198.4116464,0.4413262,0.4413262
0x348914e7a022A6dea361ED32E2555Db258d3cFbd,0,0,197.9901881,0.440388752,0.440388752
0x512a519A8C6b35b6AF39c3A6d219c56ab380dA13,0,0,186.3281071,0.414448834,0.414448834
0x44a3fa3c92F1421592ceCEb4D717907A217EbC62,0,0,178.6962169,0.397473252,0.397473252
0x005f16f017aA933bb41965b52848cEb8ee48b171,0,0,175.4956547,0.390354255,0.390354255
0x3DF761F1845358003018e4Ca55E45F12F7e87C41,0,0,171.7210078,0.381958324,0.381958324
0x78C76e3DbE8E4081A42F4666c7Eca33F41678686,0,0,159.8635924,0.355583924,0.355583924
0x65D7624883aC2a33855AAE52969b5BD80EB4bf4C,0,0,158.6024236,0.352778712,0.352778712
0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,0,0,158.3721223,0.352266453,0.352266453
0x9023EfED128bd40917547722dB12c396Af044b50,0,0,155.4517869,0.345770763,0.345770763
0xcEf5aA3DfcE54388f477d0f6b6428729368f17C9,0,0,155.3698379,0.345588485,0.345588485
0x8F747EB4F5e4eDb0702FbADebe2Da915AF91fd90,0,0,151.8744379,0.337813681,0.337813681
0x7af3e669EBC7e6BE1a6c4bD6F6F8981B2f1B9032,0,0,148.6408186,0.330621155,0.330621155
0x22886301cf7B3A7e3C275a4620add2B47e324062,0,0,141.10024,0.313848677,0.313848677
0x5e175E89eE8AC083f974210a75C1bA1d542A4fE4,0,0,140.2507162,0.311959085,0.311959085
0x0014c642ebEe2273D3790A485e4CF7674c34D886,0,0,133.7145815,0.297420788,0.297420788
0x2bD0C9219cedEeE318480cc8419941ac36E16c98,0,0,133.499332,0.296942009,0.296942009
0x7D3E4e3B30572B3a0b28b2B8CC9FdDD2Bd77cd5d,0,0,131.5169923,0.292532699,0.292532699
0x463c31D1b752d39Fd205fBaa4cBBA6a8541AeFfa,0,0,129.6034186,0.288276345,0.288276345
0x26e138FEBc4912659D24C97343e99c1e7b7a8D5F,0,0,128.9014753,0.286715016,0.286715016
0xBEE8bbBC85f226F2FC2490901f48958c41DF152d,0,0,128.0667102,0.284858251,0.284858251
0x8930360F12530E92B5c67F736b4B59d2CbF840F0,0,0,124.3226143,0.276530274,0.276530274
0xf623146b3EE93BC86A626732fF177f8470ffE9cc,0,0,121.515211,0.270285779,0.270285779
0x8B6E7c1a343EFd9c7D1E9E06cdae24d5A664DEF3,0,0,119.5304698,0.265871127,0.265871127
0x8351769502d43205668d6cDe2B83b362122f5f4A,0,0,117.6297746,0.261643419,0.261643419
0x526Fd056069DCf7B5c487Af4FA2b6ECC846E9152,0,0,116.0355434,0.258097377,0.258097377
0x4929f4d38F2955649b5aa34343da04cf790B9D92,0,0,110.2683857,0.245269512,0.245269512
0xCD8b301Ed7AD1B3Ad31c144023D75b1B8a5021fb,0,0,103.6213655,0.230484573,0.230484573
0xc99333906D6D3A854f819617f6eF48870ae78435,0,0,101.8385762,0.226519122,0.226519122
0x0EaC8004975d60eD458FDC3290f819C5CbEAD43c,0,0,101.5946846,0.225976635,0.225976635
0xBb24D282b6D733B9B575fbECF42c730333869ccD,0,0,101.2783079,0.225272919,0.225272919
0xEf4a6681Fbfa02b677B4e09b595ff94D8d794C6d,0,0,100.3047556,0.223107451,0.223107451
0x59cAd07ceF1e55d861Fb106fcc95aFbeff29b06B,0,0,99.70474645,0.221772853,0.221772853
0xFb91A0D6Dff39F19d0Ea9c988Ad8DfB93244C40b,0,0,99.69133685,0.221743026,0.221743026
0x9Eb39D6694fe7cd61bE2Db9791c1Bde45aBE15c9,0,0,98.89296321,0.219967207,0.219967207
0xDFC1256E1DbB03257b18B5448adF43aAf57C5E9b,0,0,98.60560366,0.219328034,0.219328034
0x0839f5C6cd90FdF95de496d0196C1e6016954c94,0,0,97.19975203,0.216201004,0.216201004
0x4d39a1758e3f5008123F81D4c1d2fbAA6Ee27Aae,0,0,95.70182556,0.212869173,0.212869173
0x5F5FE043Fdad2526c099f265c8EFD1BAF245b090,0,0,94.95317865,0.211203961,0.211203961
0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,0,0,94.3839743,0.209937882,0.209937882
0xa605c28Fad3E79B93B0003379b1A766Ee798E93A,0,0,93.03840142,0.20694493,0.20694493
0x6facc0aA7783B18Af871a1388d5E516e1f249df9,0,0,92.76529712,0.206337465,0.206337465
0xDe670A7b89B532D788bcD1CB27513A8E1b016793,0,0,89.01903092,0.19800466,0.19800466
0xB07CC36fa7d15FE4eeb90e301f200C93B4f4E732,0,0,84.89505398,0.188831716,0.188831716
0xfbA3DB1F52fcdcF93f23b16650C5b2443AC38763,0,0,84.42864264,0.187794279,0.187794279
0x10904e913f025d0DFe119D0D68A43c4754BB24d6,0,0,84.00731987,0.186857132,0.186857132
0xf7c668dFCACA968F2cE01226DdB15EEB7210CF1D,0,0,83.11822452,0.184879521,0.184879521
0xa03dEdE2EeCC86e590D343E42137940ab647d14b,0,0,81.29375606,0.180821364,0.180821364
0x1e7bb53C1Eefa4513B69FcBfA900b6bcE051A77B,0,0,77.82871601,0.17311409,0.17311409
0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,0,0,74.84107979,0.166468703,0.166468703
0x25E441081898bA179D77362cE6E48Bcd1E949Ce8,0,0,74.66313784,0.166072907,0.166072907
0x24435Da3AcBAe0532b2Fb12839a938A78B32911C,0,0,73.84368641,0.164250205,0.164250205
0x8f431E9Dd3aB0705d8e3132Ad260d20Dc1Df4FE7,0,0,71.05820051,0.15805446,0.15805446
0xe1690f5153aD0BBc683964aA81645C49b3cF6567,0,0,70.11746109,0.155961977,0.155961977
0x7Cc1A622FeCead4a1c9939031A262858BBcAB0ed,0,0,70.05777677,0.155829222,0.155829222
0xA045622D9E30BF5F9A510089463f759773927308,0,0,68.16269759,0.151614005,0.151614005
0x741DF195c5c1d860A13AF1A984303feB1cc7F001,0,0,66.92530175,0.148861671,0.148861671
0xaaD8F4b64EdDa413ab113FDb475Be706e2503478,0,0,65.28631438,0.145216078,0.145216078
0x6a7e0209AFAf36119F856c32E873c6E223dAC523,0,0,65.23266727,0.145096751,0.145096751
0x77f379C6EDEE12340a4Ea062d3bc571417E2b2aA,0,0,64.71621791,0.143948015,0.143948015
0xDb1345a4a059280fD1511339e372EfD026f2f6db,0,0,63.82137198,0.141957612,0.141957612
0xA32f37Be0c7D84984c04F38122698E68935Af8a2,0,0,63.08709049,0.140324353,0.140324353
0xfD9A9bCb6A7f3a26b7D0dE1Cb80458395429cc41,0,0,60.38736901,0.134319374,0.134319374
0x1B6242EFf17dF6e785DbAb2451D061796E7e1F3c,0,0,59.15056478,0.131568355,0.131568355
0xB50f74390506Fb87B7847E6f6e562db9c7f741ae,0,0,57.73178353,0.128412566,0.128412566
0x79d29F42b32ed8d77A1eECbAB3084912bbA55DaA,0,0,57.33460822,0.127529131,0.127529131
0x606233fDdcBdd318dE540395536e03708738Cea8,0,0,56.85961147,0.126472597,0.126472597
0x4Edf18EF30760e5d6500B789c9Ed37D5CD6B2264,0,0,56.55275509,0.125790058,0.125790058
0x251762e6013f0B366D3FCB24A1451a110F65675d,0,0,56.00973212,0.124582214,0.124582214
0xD04f7a558d972dD15fe44Aa18266259DFe4cC52C,0,0,52.37984278,0.116508267,0.116508267
0x1Aa98720CB03feE96a17CC17919a021DE143887e,0,0,51.99926755,0.115661755,0.115661755
0x249880A80769b060A9CaaaaDd2CFf1c2F9072150,0,0,51.82622208,0.11527685,0.11527685
0x147695813ef21fC2999Cb7a145Ffd9554146F721,0,0,50.61662609,0.112586351,0.112586351
0x5A010c2f9182c03a2247b2dAa9fe5033B727A06a,0,0,50.43206492,0.112175832,0.112175832
0xFA7Bd4B2b8Ec60b35d881131f71D364A76cAd888,0,0,49.86151987,0.110906771,0.110906771
0x237F1Cb9C39fF08D7C3127749Cd82e2967fb38BB,0,0,49.80747257,0.110786554,0.110786554
0x658AB0A138F70105859050d625f7b9893C64C325,0,0,49.4146912,0.109912892,0.109912892
0x23c3472fc4F75E882226b6295D3fa817cCfDe28C,0,0,49.11893243,0.109255037,0.109255037
0x73d3094A0e3BB458415F7C7e630cB662193c2B65,0,0,49.01510545,0.109024095,0.109024095
0xd74428cCdf2d1f5fe5Ae660C970F1f24c5907046,0,0,48.62397427,0.108154104,0.108154104
0x103Fd682DA21AC6c6D600dB095975eBACEf81306,0,0,48.61331075,0.108130385,0.108130385
0x5Cb4dB7c9f48A97115E8ADA31D0E974F36d8Fd49,0,0,48.19927714,0.107209452,0.107209452
0xC1c1d9b640A87a38b0C6dCAa045C747676d0E8E8,0,0,47.9993698,0.106764799,0.106764799
0x07557E561E7baA14BC8ac7040271AA1443d566e9,0,0,47.22149771,0.105034581,0.105034581
0x99c2880092d24ebA9ef37e96ECF1B36e6c9278Cd,0,0,47.10183245,0.10476841,0.10476841
0x0ed2442C03091BD58Cf49710D793a634FF695B7d,0,0,46.51509114,0.103463324,0.103463324
0x5F8C61DDf6a4d971866c5923409293fc36A6041a,0,0,46.39934501,0.10320587,0.10320587
0xaCf87623Ce89e5b0976D137406D77B271F31C422,0,0,44.93403632,0.09994659,0.09994659
0xc6D84B7333CCf2Db3362F5ACd944DA2dCC304D06,0,0,43.41594529,0.096569907,0.096569907
0x4aD9d5d0C75542795c5b92EbF34f63a52464a5B9,0,0,41.38144831,0.092044583,0.092044583
0x8D0734865F984374435d5E9f814a9704fdc51a64,0,0,40.50288545,0.0900904,0.0900904
0xa930042ED3c445CddE4566751F304A0bb25dB33A,0,0,39.84358953,0.088623931,0.088623931
0xec13489D022102dDE8234d8C22b25b0BEd2E7B54,0,0,39.60430894,0.0880917,0.0880917
0xb7aD24ef67E01c5a353477Abf81E867cAb48A132,0,0,37.26437723,0.082886999,0.082886999
0x6F3d718e611C6B8D18656923D0FbCeB59A3221A8,0,0,36.90458744,0.08208672,0.08208672
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,0,0,35.64832968,0.079292432,0.079292432
0xB8aaFBE4999Ca1057e26DcF7B1470070c3101ba5,0,0,35.48243404,0.078923431,0.078923431
0xa3a675a81191d1C0406C2e9075A2162424acFFbb,0,0,34.53969694,0.076826504,0.076826504
0x883A5Ed5ea342F1d14695d8A0CfaDa210466de37,0,0,33.80860137,0.075200332,0.075200332
0x002E7eA05D6721A04cD36ab5E9f2c72338d7f7f3,0,0,33.59505154,0.074725334,0.074725334
0xc0A9281B18FBff16019f497be053cc9864047347,0,0,30.85018707,0.068619943,0.068619943
0xF4249d74Da493C9FcA2D3d7C1f5743029aaf7b0C,0,0,30.03458947,0.066805813,0.066805813
0x6Bfc2cc988C513A481607777990F7799E84B1442,0,0,29.88216227,0.066466769,0.066466769
0x70d545fB144Db628f7Ef75cb7Bc2a3E80d1798fC,0,0,29.77107763,0.066219684,0.066219684
0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5,0,0,29.62224723,0.065888641,0.065888641
0xB9c2cd6bc7291297377E32B9c40c20fbA3C49352,0,0,27.11509287,0.060311988,0.060311988
0xf5a8E355621E487c1E2F2D55f0070a084427661F,0,0,24.93807789,0.055469663,0.055469663
0x86d0b57d59e67a57623fd0119aE141Db1140ff79,0,0,24.91725598,0.055423349,0.055423349
0xa4D8854dB6e5405eef75da8B401Da7D7c713787f,0,0,24.90092631,0.055387027,0.055387027
0xd34bc82B9092f5334056daC1aF8cd5d32aBc6802,0,0,24.86671336,0.055310927,0.055310927
0x9DA27A8692A96F1002c548DFcD9381E6157De4E7,0,0,22.17899126,0.049332638,0.049332638
0xed50Ae645CB182D97e9cd59c7E939a09d54E70Da,0,0,21.91383597,0.048742854,0.048742854
0xe00EaA2787a8830A485153b7Bf508Bc781E4A220,0,0,21.70792897,0.048284856,0.048284856
0x2E60C6AB792FEa9c1824301dBAA717D94Ef799Ba,0,0,21.3629779,0.047517583,0.047517583
0xDE35ebaAbc73ac403Fb5ac238b8b3FdF6Db4bF79,0,0,20.52209507,0.045647211,0.045647211
0xDa7Ba364dc71527055608A76f816BEF129AE6dBa,0,0,20.28793797,0.045126376,0.045126376
0x246d9F7DAE566063990d9BF138a8b38c59089310,0,0,20.0531419,0.04460412,0.04460412
0x37fD5Ad757C529a88F144d9D5F72dF8AE3083049,0,0,19.93799842,0.044348007,0.044348007
0xB87E0Cd193517B91364A04d510ac23c7C20a32b7,0,0,19.84394745,0.04413881,0.04413881
0xfDF7fb637a50192BC9016e6156babb3f9004EF9b,0,0,19.75209712,0.043934508,0.043934508
0x006be8Ae03459bCd73DaEDA911dE34Bc98F387A5,0,0,18.90466856,0.042049576,0.042049576
0xF5647bEaBA520C2BD06eD77212E22aF093FE70E3,0,0,18.90052888,0.042040368,0.042040368
0x9c92C1ef6606396B8dE0D0620A4Dd37f7c0A7527,0,0,18.32866229,0.040768367,0.040768367
0xB3C523b3c77414837C5ca605BE570FD9a04d531D,0,0,16.30183581,0.036260106,0.036260106
0x92CF1E3EE8b67Ee478C64706705Bdb4836146fc5,0,0,16.22693853,0.036093512,0.036093512
0xFfF6b41a29881fC97bD6E8778529B1E37597d94a,0,0,12.85834128,0.028600755,0.028600755
0xDb8935b2e0002E7927FB7a109f31E5f7F2E73f70,0,0,11.90537199,0.026481069,0.026481069
0x85AF33A8875e07524C8a220F5aB2922C69DEC15D,0,0,10.87976799,0.024199823,0.024199823
0xE83B9A1B9056B21a01b85162E77AD76a42A1c64B,0,0,10.289607,0.02288713,0.02288713
0x090445BA57A90EdC50CB7Ca50DC33D6b05125e20,0,0,10,0.022242958,0.022242958
0xfe0D666e2B1A69d57475C4D516AF1fD47FD2173c,0,0,9.969048537,0.022174113,0.022174113
0x04C873241fe90e09CEaa93CDab3cC5C55ab863Cd,0,0,9.960783651,0.02215573,0.02215573
0xBf8aB1e63A9b883A6B5A396cb5A36138af6E020A,0,0,9.960136659,0.022154291,0.022154291
0x2c640AC98E293Daa246F98D2828E328A06FA6936,0,0,9.908971424,0.022040484,0.022040484
0x8a213bEf3fa155c26F14277A7a3b16DCE39772A0,0,0,9.889485661,0.021997142,0.021997142
0x8dD3556019B0198Cc20e91BBa194DB2a0C92683a,0,0,8.03676859,0.017876151,0.017876151
0x346D3581ccB117c09B6F4D34c576A4651bec99aD,0,0,7.968717907,0.017724786,0.017724786
0xa42aA9581D82E538E4c0966E9d88ED2090928219,0,0,7.913001883,0.017600857,0.017600857
0x3D1b6e6757cC0334f0b468F4c7C93b3B30859649,0,0,6.97249349,0.015508888,0.015508888
0x3560af9b737676483f8c8f2803Ee4F95368941fC,0,0,5.974878959,0.013289898,0.013289898
0xF61397E4b0FF46E78b34D5f72B49b4d46e8c96DD,0,0,4.98626511,0.011090929,0.011090929
0x2127AA7265D573Aa467f1D73554D17890b872E76,0,0,4.984899905,0.011087892,0.011087892
0xa768b6A093198Aab126F199AE9bcb234DDB62326,0,0,4.980308937,0.01107768,0.01107768
0xd6715f048B7812F6fcFd04a84CcE9F391968e705,0,0,4.980297097,0.011077654,0.011077654
0x46aafAe06C3e1dF6Cd7Dd5898399BFdD178fFb01,0,0,4.806880857,0.010691925,0.010691925
0xB71Fb919489092f5262cc39235F1bD18F728Dd4B,0,0,4.777472761,0.010626513,0.010626513
0xc2fB773304Dbe9215Fa1ff1AAe87815f4f8A27ca,0,0,4.761124179,0.010590149,0.010590149
0xe69C2f976bdF4Eb965f4807C03eedF810Fe7C97A,0,0,2.988243413,0.006646737,0.006646737
0xcd950256f924a0Eadb6B705f7A43EDF1F67C92Fa,0,0,2.98619851,0.006642189,0.006642189
0x656ff4527625b80c1516414fd0F965e6d24Acbb8,0,0,2.690164548,0.005983722,0.005983722
0xe78278c042158d37E05acF2abF567CF3184abCD1,0,0,2.558592239,0.005691066,0.005691066
0x87a78919AdC0A79303940418A9C35AD7A5F31561,0,0,1.998294905,0.004444799,0.004444799
0xE2C6a4a3A83399775BA104f16F94D2eAe905d409,0,0,1.998294905,0.004444799,0.004444799
0x9517DD3573A349AeCaba61b67fa22d74aB2E7460,0,0,1.977915514,0.004399469,0.004399469
0x3b486D3B5DedD0f87C6A58A2217CDC305Cd43a1b,0,0,1.740762878,0.003871972,0.003871972
0x4734e2F2d5C314DAd4ab38403B56dc0c48d2e5A4,0,0,1.651512486,0.003673452,0.003673452
0x89B123439A9FB0E03C028Ff57d8bc0fc444A7008,0,0,1,0.002224296,0.002224296
0xdB19555BE6b11dA29b4DBB8D977Db92fBED4407c,0,0,0.999448428,0.002223069,0.002223069
0x23a057A8289B8E636905cb9eE46b791Ab1AB5f63,0,0,0.992183898,0.002206911,0.002206911
0x21373fA7B22FF7492F1a1909f4e87706C1258dEA,0,0,0.929903068,0.00206838,0.00206838
0xD4b1a5c065C53D89fA2018f17aD6396DE87a390d,0,0,0.717961687,0.001596959,0.001596959
0xBfe09443556773958bae1699b786d8E9680B5571,0,0,0.627418189,0.001395564,0.001395564
0x03aD93E9F86e7D1AF7603D968db5898110091Fc8,0,0,0.562403193,0.001250951,0.001250951
0x010afb8548a5D1a3a3D62f58CA0a5A1329974206,0,0,0.49453491,0.001099992,0.001099992
0x212607B0B98e8b81CF7127858491f00a9aa9e382,0,0,0.493833957,0.001098433,0.001098433
0xC43c932Afd7046d2b608405B6edc0F4E03F990Ba,0,0,0.426935711,0.000949631,0.000949631
0xCBf382B27fd7Ef5729EA350a68E44b83e89756f7,0,0,0.147874788,0.000328917,0.000328917
0xe2E0ce6A344E6E4f2811C430d1827Ff66c6417E9,0,0,0.119529829,0.00026587,0.00026587
0xa2326dE0F8209Eb1B11c85D015cb4e8812E01243,0,0,0.098718426,0.000219579,0.000219579
0xfcB10582215d7fa7e65d6B31dB47380056EEF65E,0,0,0.066345965,0.000147573,0.000147573
0xA64a287F973700388C631378067Ab8F01618514d,0,0,0.064790066,0.000144112,0.000144112
0xb9D8286cB05C873AEb564cd5Fe1338a38Fb3Bb39,0,0,0.057925499,0.000128843,0.000128843
0x047056668E705504eedB0aeBCb4523a8eC46fD49,0,0,0.02,4.44859E-05,4.44859E-05
0x5ecf70427aA12Cd0a2f155acbB7d29e7d15dc771,0,0,0.005021192,1.11686E-05,1.11686E-05
0x9fBD237a72292a475D6470b7bE99a9c237D28fdA,0,0,0.003725574,8.28678E-06,8.28678E-06
0xdCDc977e90Ad7980d8BbA4090dbB0EB70530B845,0,0,0.000902776,2.00804E-06,2.00804E-06
0x09949281E3247d8901Be507d32Ac8D8e12242a21,0,0,9.74421E-05,2.1674E-07,2.1674E-07
0x46b512b6546675024e09c286a3Ab38Ce21195F6f,0,0,9.59115E-05,2.13336E-07,2.13336E-07
0x793646171f7Fa0440429B3e8b25C2e12Cc397477,0,0,9.32868E-05,2.07498E-07,2.07498E-07
0x2c628914A9C4809C4A6AaBff889851444F64e457,0,0,8.95083E-05,1.99093E-07,1.99093E-07
0x2D5fb2F4ba7CF302028ED417c16f22A76b835a51,0,0,8.67514E-05,1.92961E-07,1.92961E-07
0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,0,0,8.62638E-05,1.91876E-07,1.91876E-07
0x941a95E58A293f1D8b5b43dFBdE07569ca96Bd90,0,0,8.55494E-05,1.90287E-07,1.90287E-07
