Wallet,vGHST,vGHST VLT,Gotchis,Gotchis VLT,Total VLT,,,,
0xafae1E9EcD3a355b93960402E875b886f718C55E,1338.937347,1.567800401,0,0,1.567800401,,,,
0x37fD5Ad757C529a88F144d9D5F72dF8AE3083049,262.9689481,0.307917934,1,1.252918601,1.560836536,,,,
0x8c3FDd55E928e5d6499388d6A7767E05782d642A,261.0484869,0.305669211,1,1.252918601,1.558587812,,,,
0x3237835f43A7336005262C724CE5886ac406417F,1327.481467,1.554386381,0,0,1.554386381,,,,
0x3d2B23962EBCc882f9f65452658BBBa9Fa72d170,1324.845845,1.551300255,0,0,1.551300255,,,,
0x3895aA382876487E5F35793b8ee73aB8036DF6Ff,246.4583815,0.288585235,1,1.252918601,1.541503837,,,,
0xb86737F3b14dE6eB7970e2D440B0ad91cb008133,210.3460391,0.246300251,1,1.252918601,1.499218852,,,,
0x9E3e4F6535C7d20853a271f4F45A81fDED8C7DAA,210.3264807,0.246277349,1,1.252918601,1.499195951,,,,
0x92e139e9BbbDe7DeE2362A8b5fC19def9815a63A,1276.341204,1.494504769,0,0,1.494504769,,,,
0x3BaC1185Ce631D2AfF051C4894BeAf4071be1993,196.4617926,0.230042786,1,1.252918601,1.482961387,,,,
0xbA5589313Ee771863f923AaEde36027901364AA7,196.4366751,0.230013375,1,1.252918601,1.482931976,,,,
0x508cc508c415Bf1DB6d35C0D53eC7BEBdcCe6A84,184.4615706,0.215991379,1,1.252918601,1.468909981,,,,
0x686eF78D56F8C25d101acD3b515Fbf07597A6884,176.789612,0.207008061,1,1.252918601,1.459926663,,,,
0x78B3367B0F547Cd16Bac453F788956AfcE92447B,174.6737725,0.204530564,1,1.252918601,1.457449165,,,,
0xFBfa9f0DdcEDdBDC424bf9E32899b39869132C7c,161.2312955,0.188790379,1,1.252918601,1.441708981,,,,
0xe73B5632eE888fDC43C1E95885d746FfCeF07b16,160.0397512,0.187395166,1,1.252918601,1.440313767,,,,
0xCDab759A1D97C166de67f2826b1eF276b04a31C2,159.8496603,0.187172583,1,1.252918601,1.440091184,,,,
0xa23B4bc39070Fdb30779F3e587B720fefEF328EC,159.1418494,0.186343787,1,1.252918601,1.439262388,,,,
0x585E184Dc84968F83e5702659e7e4546545979C0,152.2221478,0.178241308,1,1.252918601,1.43115991,,,,
0x9e13D85E73F4478BD1E6eF579900fBA6005b7e4e,150.2856834,0.175973846,1,1.252918601,1.428892448,,,,
0x1152D50E819d5094a2B233e8CD8b62c5BCf99bEA,144.8230653,0.169577509,1,1.252918601,1.42249611,,,,
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,141.8676012,0.166116871,1,1.252918601,1.419035472,,,,
0xf47462597741c21032e36F6299422818ee67615b,125.3177069,0.146738122,1,1.252918601,1.399656723,,,,
0xa865fF51D15dcAc4973F73E13A8656ac3E748720,123.9645806,0.145153707,1,1.252918601,1.398072308,,,,
0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,120.7443758,0.141383076,1,1.252918601,1.394301678,,,,
0x34263200f4236Aa7f6E1DF98e87aF7df1210F3aD,1188.686282,1.39186709,0,0,1.39186709,,,,
0x4C5d1029C2c64fC6477529d5A391cA667a514B4C,1181.501195,1.383453864,0,0,1.383453864,,,,
0x68CC67e6899bE5a34002091449CB8860B132cCA3,1181.495922,1.383447691,0,0,1.383447691,,,,
0xD02cCc7f446522D0b84474f6FA13c226Cf2ACe24,108.9903588,0.127619958,1,1.252918601,1.38053856,,,,
0xfdFF5E5D5bC0BC3d4FC9c78519CC4fB91E2fAa51,108.0803393,0.12655439,1,1.252918601,1.379472992,,,,
0x03B3fD15405225146cc87F51F35c194E3c8ae590,105.8105817,0.123896665,1,1.252918601,1.376815267,,,,
0x95606705b7452e96a9E88901EE418ef4E3d19847,103.2256226,0.120869862,1,1.252918601,1.373788464,,,,
0xF48FB2676746809D59A4753767D0cF391D072620,102.9078608,0.120497786,1,1.252918601,1.373416387,,,,
0xf977516D80205560EE3810a2241EddDc4fde8D2d,100.9468971,0.118201637,1,1.252918601,1.371120238,,,,
0x59cAd07ceF1e55d861Fb106fcc95aFbeff29b06B,99.70474645,0.116747167,1,1.252918601,1.369665768,,,,
0x203E487561135682397E48aB2973B2d3C28c4633,99.54690354,0.116562344,1,1.252918601,1.369480945,,,,
0x55EF83FcbB88b4d1F70dF73D316b77DD975a0576,96.13233894,0.112564131,1,1.252918601,1.365482733,,,,
0x60A6d0d70046BaD24C50D93Db91218987C265D86,94.27731779,0.110392034,1,1.252918601,1.363310635,,,,
0x67017BEbE2A4B8645B28F83D5D472618b35a1230,91.73334532,0.107413223,1,1.252918601,1.360331824,,,,
0xAD549C7fcF1bd3E57BCa464D9Dce0A0D561599D1,89.81882134,0.105171451,1,1.252918601,1.358090053,,,,
0xDD8A1300d7802A1D00f4dA440Bc0306D8ee77701,88.70817022,0.103870958,1,1.252918601,1.356789559,,,,
0x75DE31874ecd755C6B000411074b74Ba5a467C19,88.58720679,0.103729318,1,1.252918601,1.35664792,,,,
0xD36F0cE237877C52c4072B10bbb51112702CB560,87.29511175,0.102216367,1,1.252918601,1.355134968,,,,
0xAb7559304eAd66D8CA0BC1e0365b6d1aE89c9077,84.0900309,0.098463445,1,1.252918601,1.351382047,,,,
0xe73C22aFA04271bd351eD38981F364c2Bb4c978b,83.10528451,0.097310377,1,1.252918601,1.350228979,,,,
0x10f22cf62CB5a88e86F844Dd21674f757057C30c,79.75089226,0.093382623,1,1.252918601,1.346301224,,,,
0x24435Da3AcBAe0532b2Fb12839a938A78B32911C,72.95358487,0.085423459,1,1.252918601,1.338342061,,,,
0x6199e5Fa5F627FFE703291418Df9683c3608aB8b,68.92293081,0.08070385,1,1.252918601,1.333622451,,,,
0xBbD9dBac3D4c95175bB99890E26a540229cfD2bF,68.85054687,0.080619093,1,1.252918601,1.333537695,,,,
0x57d393DA8404f337576F99ef71c3aa19452630C0,63.93045877,0.07485802,1,1.252918601,1.327776622,,,,
0xFd7Ed0D4Ee313CDEEE766886AB873583f1F3C697,59.12719521,0.06923374,1,1.252918601,1.322152342,,,,
0xf91C913D7EfB12a0a1B830Ed4f2a8e88832e0850,57.79950697,0.067679112,1,1.252918601,1.320597713,,,,
0xb60Dd5f030B68beb38FEA0c414771ACDA899FCAf,51.18704938,0.059936394,1,1.252918601,1.312854996,,,,
0x11cF16447f9312B4fFd1c99C4390dF04CC8e33ac,50.53353865,0.05917118,1,1.252918601,1.312089781,,,,
0xf6Cac2bf40a8c6DD6052B443627a24A86A75f674,49.44845317,0.057900622,1,1.252918601,1.310819223,,,,
0xB4845049cF818DccD320eB715c1A475b0cFFa1C3,49.24054691,0.057657178,1,1.252918601,1.31057578,,,,
0x28990952850FcbD63571296fd32736F78C2Ef471,49.21273888,0.057624617,1,1.252918601,1.310543218,,,,
0xFab500061E63E30baBDEb3ffAD296d761A52D7b8,1118.148989,1.309272937,0,0,1.309272937,,,,
0x0818AF898D8C84A10A28d0b9c7cD1969a374B15E,47.7815447,0.05594879,1,1.252918601,1.308867392,,,,
0x95b0d63C84f1576365Fd16eF1B3c6199F365Fc09,46.05536638,0.053927558,1,1.252918601,1.30684616,,,,
0x495Def9Bf5ca8B6B855784A65cF1E7C27081bEEa,34.89050274,0.040854297,1,1.252918601,1.293772899,,,,
0x48AacA81C945e1E84da4d662E0De579522BEF4C6,32.89552477,0.03851832,1,1.252918601,1.291436921,,,,
0xa53c56EE83B2f0Cf3D00B360FF79eAd4d7A3a663,30.74020909,0.035994598,1,1.252918601,1.2889132,,,,
0x71ce9Ac68B6E90D6847e040cd199F9d6A44828e5,30.54162302,0.035762068,1,1.252918601,1.28868067,,,,
0x1E1ec9a2A1d331192eAe8b9B36B8DF9Cef3A0a6c,24.29043136,0.028442367,1,1.252918601,1.281360969,,,,
0xa322f14c4e9628F5934420a6098a01e7C999e657,24.04495477,0.028154932,1,1.252918601,1.281073533,,,,
0x442205Df6821E5Fba901C612180cc77E219f4e09,1093.764767,1.280720748,0,0,1.280720748,,,,
0x07557E561E7baA14BC8ac7040271AA1443d566e9,1093.625888,1.28055813,0,0,1.28055813,,,,
0xF3080047c88F0561B310dfa4e79592F277E13B26,23.45235874,0.027461044,1,1.252918601,1.280379646,,,,
0xd131d084263067374f122b4848D2fCA5e586790B,22.65847996,0.026531468,1,1.252918601,1.27945007,,,,
0x8261f170d2d081E33ec95C23A0E05435b932b9Fc,1092.139755,1.278817975,0,0,1.278817975,,,,
0x2b95890732184B1017cF61cd92B0e42CB8b3CA17,1090.811129,1.277262248,0,0,1.277262248,,,,
0xB21731D830b7e8460E5D6c66Dc1CcC0A5D0A6B87,19.71939891,0.023090014,1,1.252918601,1.276008615,,,,
0xa19aD68F08aA362D5F6a49a5342fE0a1225318d1,19.67817758,0.023041746,1,1.252918601,1.275960348,,,,
0x34Fb6aBC67a85Ad6E9EEfAf7C5Ee00a5b858ab04,18.10936756,0.021204781,1,1.252918601,1.274123383,,,,
0x76bb5542F854430F31369369E9d690287DAe33fa,16.92433254,0.01981719,1,1.252918601,1.272735791,,,,
0xB306E2DABC78cC94559c6b39769c254068E180Fa,15.63692387,0.018309726,1,1.252918601,1.271228327,,,,
0xBB6182A3De745892Dd68F50F3EBc890Ba4719de1,15.53524774,0.01819067,1,1.252918601,1.271109272,,,,
0x40Ac62d5AA80cEddAB0de954C29bD62C75D514D2,13.02875725,0.015255748,1,1.252918601,1.26817435,,,,
0x46D6d5a5C0cC589AbDDAd248835e608Bc6520a1f,1080.948497,1.265713807,0,0,1.265713807,,,,
0x9702235d4999201f3Ab13226232942593E84B576,10.42613251,0.01220826,1,1.252918601,1.265126861,,,,
0x7627974E190BDDA082F252A4f5AcFe6C0E93D364,9.859330211,0.011544574,1,1.252918601,1.264463176,,,,
0x2ba7F536fF0A4a043C2f3c25163F0384681657e8,9.838557469,0.011520251,1,1.252918601,1.264438853,,,,
0x60152B8d07ba7dd5f7c3fF8BBC3c99a4FC44EeFa,9.251456457,0.010832798,1,1.252918601,1.263751399,,,,
0xa10C3d6ea76Eef866A4e5802759A258690F0938f,7.577174627,0.008872333,1,1.252918601,1.261790934,,,,
0xAf0bc87E95cDe5345B1EfBbd1eF6782a408Cb5FD,6.883213122,0.008059753,1,1.252918601,1.260978354,,,,
0xa0839d50d601C0Ce86677a03739F802fE614bA22,6.318539623,0.00739856,1,1.252918601,1.260317162,,,,
0xD8e367019Dc5C28290F1e036790d72B975d35EDA,5.055215533,0.005919298,1,1.252918601,1.258837899,,,,
0x3dE6467aCE006530D6747aEC4a2a3a0e82A5F3eF,4.709721757,0.005514749,1,1.252918601,1.258433351,,,,
0x6d38939dE57C10B880f1EB2227Da45fF9174A095,3.877611787,0.004540408,1,1.252918601,1.257459009,,,,
0xb76951378Af8c5eBc1c93D0A41Cc902ed19E729a,2.98807111,0.003498819,1,1.252918601,1.25641742,,,,
0xaA983Fe498c300094B708c3B48deDE9bd91A0183,2.030733881,0.002377845,1,1.252918601,1.255296446,,,,
0x65D3FeBC3112cef66BE36df9A62Ac0f94079BD42,1.998294905,0.002339861,1,1.252918601,1.255258463,,,,
0x408674FC7fd6654b345b2331bDE6336Ab3ea10A3,1.977929211,0.002316014,1,1.252918601,1.255234616,,,,
0x572E311c231E8cf4F7EaEa8F54bc69DDDA674D64,1.485260071,0.001739134,1,1.252918601,1.254657735,,,,
0x29F4BC513421e123fd9A8cd4C159E40405eA02FE,0.985251058,0.001153659,1,1.252918601,1.25407226,,,,
0xfa07225c0135ED7580a30b26BcD36F022CD0d3Bc,0.984715629,0.001153032,1,1.252918601,1.254071633,,,,
0xD15eF7Db60B1bbf54D0C9c56496f118adD9Ed02b,0.798317306,0.000934773,1,1.252918601,1.253853374,,,,
0x3813f37d9f24190174B2517d955F691cB643bDbe,0.007244199,8.48E-06,1,1.252918601,1.252927084,,,,
0xc9c026d92314aaA032cf493DB1058B143DBf9AFF,0.000931224,1.09E-06,1,1.252918601,1.252919692,,,,
0x2f51Dab960018056D29fD485FC871eF78A6b41d7,8.70E-05,1.02E-07,1,1.252918601,1.252918703,,,,
0xf85ea6Bb6C717e733e91760f19D5f4AC382eeeD5,7.64E-05,8.95E-08,1,1.252918601,1.252918691,,,,
0x1441bAe48B5Da3da1D6E48C2C5b033fCbF6Ee759,5.87E-05,6.87E-08,1,1.252918601,1.25291867,,,,
0x90B90ed0266711066e3ca74A3C89582ea53De0E9,5.52E-05,6.46E-08,1,1.252918601,1.252918666,,,,
0xe78bCB254E84231164b8845aC5D01E55541C8aB5,5.35E-05,6.26E-08,1,1.252918601,1.252918664,,,,
0x24Fe768a351A8A789a0e14e2fB13f855B7a6d182,4.68E-05,5.48E-08,1,1.252918601,1.252918656,,,,
0x3Fc5E8CFb8586cDA278b84A8aF30598CdB6a4a82,4.08E-05,4.78E-08,1,1.252918601,1.252918649,,,,
0x4958CE329Ed1Eb97e02c59cB847c692941081219,3.18E-05,3.72E-08,1,1.252918601,1.252918639,,,,
0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,2.14E-05,2.50E-08,1,1.252918601,1.252918627,,,,
0x4a1792edAf8B56dFeD15a8887289edceb8a91857,0,0,1,1.252918601,1.252918601,,,,
0xEad5B7d86C681C036C59Cd00A0390541061c69F2,0,0,1,1.252918601,1.252918601,,,,
0xFaCe3004542b6baAa969E57cBDa13C2de8a49430,0,0,1,1.252918601,1.252918601,,,,
0x2fa37cb96c19E9B1F9aD060AEd00C0CFC727AE39,0,0,1,1.252918601,1.252918601,,,,
0x99fEe2E63cD37955426996E763a5Dae15ffA15b6,0,0,1,1.252918601,1.252918601,,,,
0xCfA1868661fEFb8b9499D255685dE3f2eB6E98f2,0,0,1,1.252918601,1.252918601,,,,
0x260EDfEa92898A3C918A80212e937e6033F8489E,0,0,1,1.252918601,1.252918601,,,,
0x48E20Aa71bB52d7d17d93A868234510702F15603,0,0,1,1.252918601,1.252918601,,,,
0xC5c60f47F3Cb3A335474EEb69009d611C040B7A6,0,0,1,1.252918601,1.252918601,,,,
0xd0B33231Dfc2a0B20779B3B9c6B77cD097A75908,0,0,1,1.252918601,1.252918601,,,,
0x03e775A96e2682a9ca3b6fD59a7bb97E99fcA845,0,0,1,1.252918601,1.252918601,,,,
0xAF3A9Db58906EE02b3F92f80eDA29F3E830c449A,0,0,1,1.252918601,1.252918601,,,,
0x10604BE9723C0721ed82eCcE49ce68FF0Fc26227,0,0,1,1.252918601,1.252918601,,,,
0xE4AD6E156755A1DBD144e819ffE14Be21b075648,0,0,1,1.252918601,1.252918601,,,,
0xfbe011E5C3A81d5E00888B7705FbfDDBC6B7A17B,0,0,1,1.252918601,1.252918601,,,,
0x4bd69A8Ceb37b52Aa03dF9eE80A58f94d6A1fB33,0,0,1,1.252918601,1.252918601,,,,
0xc194765f438294595EB4A620Ca6D403f7c7E64c7,0,0,1,1.252918601,1.252918601,,,,
0x4bFf122520194C39c5fa89Cbf3f03524690095C8,0,0,1,1.252918601,1.252918601,,,,
0x223225118acb4917DaA96822033EE941E850f394,0,0,1,1.252918601,1.252918601,,,,
0x735C29F1cf438F6B84cCe8E206de0498E3f49131,0,0,1,1.252918601,1.252918601,,,,
0xdc25324B8186DE47A976191a54ea0366428Af632,0,0,1,1.252918601,1.252918601,,,,
0xB90e06d0E812d9AC7aEAb8706C2eB45030b66Ccf,0,0,1,1.252918601,1.252918601,,,,
0x402C2A801aFbB6641c19FD0FC8fe6282D53D137F,0,0,1,1.252918601,1.252918601,,,,
0xdaE231a566408673C9A7822173aDB7ca80713Af4,0,0,1,1.252918601,1.252918601,,,,
0x18d9bA2baEfBdE0FF137C4ad031427EF205f1Fd9,0,0,1,1.252918601,1.252918601,,,,
0xDf11ecc93C21AdAb5e7BF1eB1EAd5C4f440e6899,0,0,1,1.252918601,1.252918601,,,,
0x11c0b05607322Ad683e9061dfcCa95fec42a6F76,0,0,1,1.252918601,1.252918601,,,,
0xBdDbc13abDC4d3b617c2e573C26cd5a7F24A0478,0,0,1,1.252918601,1.252918601,,,,
0x5c108A3889101991e47B7C9Ab47dc7c5c6De583B,0,0,1,1.252918601,1.252918601,,,,
0x973E32932b794263C96449CE9bCdCd103294449f,0,0,1,1.252918601,1.252918601,,,,
0xd79DB8A3111C7deAF206FDFb0dcC77C5d28EFE40,0,0,1,1.252918601,1.252918601,,,,
0x36BE89Bdf1f75D748909822De1F5aEF4d2417Ed9,0,0,1,1.252918601,1.252918601,,,,
0xae80DcF8109e2774d38884ece6c11191c7a1c583,0,0,1,1.252918601,1.252918601,,,,
0x54C3A6d1DB1c37264411F7944f354Ea582Db6d80,0,0,1,1.252918601,1.252918601,,,,
0xAED39f9013Fe44Deb694203d9D12Ea4029EDAc49,0,0,1,1.252918601,1.252918601,,,,
0x86ED94fB8FFfe265cAF38CbeFB0431D2FBF862C1,0,0,1,1.252918601,1.252918601,,,,
0x5D242Dd1FD65a1677D2C7dFd90357DCA1D8b9195,0,0,1,1.252918601,1.252918601,,,,
0xe546E60D8cc8a85cF103d7B174bf1692DFA3f838,0,0,1,1.252918601,1.252918601,,,,
0xA43D9Bea7006E1d5Bf018cd12B3Ee17313B06484,0,0,1,1.252918601,1.252918601,,,,
0xC933c5634e4B973daeB4060eCeF618a56693Ac86,0,0,1,1.252918601,1.252918601,,,,
0x8E6bF84C3fDD45e60bEd8AE233DF200F389abE0C,0,0,1,1.252918601,1.252918601,,,,
0x54008ab19ae9D2AB8b3751B3Be11Bb562aF1a578,0,0,1,1.252918601,1.252918601,,,,
0xAe0323a1122574a98dE50DA74465AB55a3529067,0,0,1,1.252918601,1.252918601,,,,
0xD3ef3B3F952fA7c931463FFE65A92f51bb1b0f1F,0,0,1,1.252918601,1.252918601,,,,
0xdD5df8CFC987f53F864629337f0aFae62b38655d,0,0,1,1.252918601,1.252918601,,,,
0xF869842bDc723204a63547C1d293722E0F633CbF,0,0,1,1.252918601,1.252918601,,,,
0x4dC5Ea211E424cE66dD451A7Ac3BfdB99eb1889B,0,0,1,1.252918601,1.252918601,,,,
0x551d3A37E1613E8b21f2AD613A01Bf97ec2d2389,0,0,1,1.252918601,1.252918601,,,,
0xbeB8883c1f1221b965dD6c5364FcbEe085EaA3b0,0,0,1,1.252918601,1.252918601,,,,
0x1a5B439228013Ec78b950279EB397A6Bae44591A,0,0,1,1.252918601,1.252918601,,,,
0x5A3e9398AdF2568B0e18910DcE414aC95EEbd92E,0,0,1,1.252918601,1.252918601,,,,
0x8c36Aebc5DC85b88af2CF4cB674711516cbF879d,0,0,1,1.252918601,1.252918601,,,,
0x0a5fa030a463668ef7DfDB02E6e42eDDE490114c,0,0,1,1.252918601,1.252918601,,,,
0xd36eCaA12a7349A20230A6b6F4AeC070f875Eabc,0,0,1,1.252918601,1.252918601,,,,
0xb87951b4cA89D476652187B23a7cff9E7809FDC3,0,0,1,1.252918601,1.252918601,,,,
0xad82aECD14D42Aa19f5B6175E23937F33d25BaBe,0,0,1,1.252918601,1.252918601,,,,
0xEF66d1cdefc888818CEcb1eac36E8Ae20d1403c5,0,0,1,1.252918601,1.252918601,,,,
0x0c535F59104A9d296fe6bb24274ab5567AbAeFD4,0,0,1,1.252918601,1.252918601,,,,
0xa31B3FFed58e2903644bB4A32625eE9406898296,0,0,1,1.252918601,1.252918601,,,,
0x3f873E3d9849254d501BacC89a4804fbF1B24D6A,0,0,1,1.252918601,1.252918601,,,,
0xC774Fe4c615cE9107cD266772129bb7201f6a3E2,0,0,1,1.252918601,1.252918601,,,,
0x6Cf5Ba860C43DbECA7193dd0fe9024cedc8e5315,0,0,1,1.252918601,1.252918601,,,,
0x23Ab7262966fb5b00808167267A88Ada0994F701,0,0,1,1.252918601,1.252918601,,,,
0x676F3D2c9f5776E09D23986Adc6684fb41e9000e,0,0,1,1.252918601,1.252918601,,,,
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,0,0,1,1.252918601,1.252918601,,,,
0xC5597C9fc88cdA6f21aD17E605dac62983Ea2041,0,0,1,1.252918601,1.252918601,,,,
0x00dEcFEec5d6D9D77275CFdc1e447cF284Ae13e2,0,0,1,1.252918601,1.252918601,,,,
0x6559b622118d0dE64c94DD64C3fd29AeB833A1D9,0,0,1,1.252918601,1.252918601,,,,
0x7404BEcAd09351583443720f8f520f689E93359e,0,0,1,1.252918601,1.252918601,,,,
0x87f3838742e5FF8958D7ce92aFf4ecf07A1EdCC8,0,0,1,1.252918601,1.252918601,,,,
0xd3DA70eE4D66D2CBc1474c860d5C6f7551C5c5AC,0,0,1,1.252918601,1.252918601,,,,
0x362D6282eaA4d82c590AbE74611b242aE5d56091,0,0,1,1.252918601,1.252918601,,,,
0x596B74e6111b493167dfb0f570A3c07caAD78E57,0,0,1,1.252918601,1.252918601,,,,
0x92a686623d801fB043d19dDDC0E034DAD0958f8C,0,0,1,1.252918601,1.252918601,,,,
0x87327FAe5236d9A7E5220EB1862d72F27906cf93,0,0,1,1.252918601,1.252918601,,,,
0x515ba04D46CC1De60bd98AaC9f04f2E6E923A674,0,0,1,1.252918601,1.252918601,,,,
0xAA7A9d80971E58641442774C373C94AaFee87d66,0,0,1,1.252918601,1.252918601,,,,
0xf7ea3A3aa86aA4E8877D1B93C554AaA55694CFEA,0,0,1,1.252918601,1.252918601,,,,
0xf4bb53eFcFd49Fe036FdCc8F46D981203ae3BAB8,0,0,1,1.252918601,1.252918601,,,,
0xb0cd1B4d8635Fa0eCCa73D4Ede07ab7812D3a7e4,0,0,1,1.252918601,1.252918601,,,,
0xf7Fc209829fEE6481726BD7cC493334f5465F89d,0,0,1,1.252918601,1.252918601,,,,
0xa8f7aFca61b982B62F1E9cd0887fb58aa73e763A,0,0,1,1.252918601,1.252918601,,,,
0xC513f89E661B5e290548024F402dC468c45367B4,0,0,1,1.252918601,1.252918601,,,,
0x3EA8787B1dEce6aD2Ed48a8FA7B38228614b3427,0,0,1,1.252918601,1.252918601,,,,
0x170C3D36B7b6Fa957C8b454C416F66c4085971c7,0,0,1,1.252918601,1.252918601,,,,
0x33E580CEe928D83a61B98905a1F9bE68eA6279B8,0,0,1,1.252918601,1.252918601,,,,
0x8761e0DD63d14cf566aCf4b730f3540f164B6b56,0,0,1,1.252918601,1.252918601,,,,
0x284aA770c801698e77dbA304c6caADbA6fFDe9ff,0,0,1,1.252918601,1.252918601,,,,
0xe520fba3548A13Bf6c575121F97520456700D1e3,0,0,1,1.252918601,1.252918601,,,,
0xAD3E1dDAe478d08799A124DeA6a38807F7D28FeA,0,0,1,1.252918601,1.252918601,,,,
0x435b7D470767Cb121F37dD296B2AC7913fDF5427,0,0,1,1.252918601,1.252918601,,,,
0xa5f695d845Fee3aca1932Bee84f34A2485603b02,0,0,1,1.252918601,1.252918601,,,,
0xA4c63A2E8D0556dDB36C6544625284c663642387,1058.446804,1.239365926,0,0,1.239365926,,,,
0x9Cc8493f835a3aad8346A8AA66F22d9457fd2Ce9,1054.375164,1.234598324,0,0,1.234598324,,,,
0x63b79704DCB7FbA6Ca46baEa3DB68639924A41DF,1024.743452,1.199901697,0,0,1.199901697,,,,
0x442e783Df75dF94AaA3D88136528810c06DaBae5,1020.18644,1.19456576,0,0,1.19456576,,,,
0x8FEebfA4aC7AF314d90a0c17C3F91C800cFdE44B,1018.559992,1.192661305,0,0,1.192661305,,,,
0x13cb2A37ce9B30F1bA27f527347dc636E33272d7,1010.192253,1.182863278,0,0,1.182863278,,,,
0xDd942254826C63E9B45748228DB7DfF54263Cd2B,1000.333964,1.171319923,0,0,1.171319923,,,,
0x0604E36672dcC192c4880Dfc7FE8B39Ac8E3542a,1000,1.170928875,0,0,1.170928875,,,,
0xFaca00C761491e853f9336F378D903D87b77B68d,996.9275904,1.167331302,0,0,1.167331302,,,,
0x209cC72C78999A4536Df882D969e49029605cd04,996.3556216,1.166661567,0,0,1.166661567,,,,
0x4E7D889700fC76057872b89AACB11083b8F939c7,982.6251847,1.150584202,0,0,1.150584202,,,,
0x6d1b731Ce6e88bd41b22BaB615860C2b67b6C877,953.5911532,1.116587416,0,0,1.116587416,,,,
0xca247f64eD79B76B2555971B9Eea802C68D1dB2B,935.8707005,1.095838026,0,0,1.095838026,,,,
0x612356EA7E7F2D9d9BDC1aF83043Eb6f14061Dd4,929.139801,1.087956622,0,0,1.087956622,,,,
0x1F751b1da0e87B6372d7bE92106b6239fa7eFc60,921.6564167,1.079194111,0,0,1.079194111,,,,
0x60c4ae0EE854a20eA7796a9678090767679B30FC,908.2309324,1.063473824,0,0,1.063473824,,,,
0x97945356AcB19a96B4B88cf870AA78EC2c712F99,891.6580622,1.044068172,0,0,1.044068172,,,,
0xad6034C145530682eD7643478b6678e2E2bBaad6,816.1850405,0.955694631,0,0,0.955694631,,,,
0x23e9A43ce2359882cA8CCF0b0912028D1325Bc21,776.2152173,0.908892811,0,0,0.908892811,,,,
0x71fcE3F04cd3EEFC397eD46e70f83e1491D7eEF2,774.7380735,0.907163181,0,0,0.907163181,,,,
0x968Fea58d680060ca1C547884eE40a02a8B53c23,764.3352988,0.894982271,0,0,0.894982271,,,,
0x1163E75d2bf3E0ffDB3602FBe0aBA099D5c20e3c,763.7920336,0.894346147,0,0,0.894346147,,,,
0xfa4a45D755eA1c2b72Dd581b3E05dde3bFc13fad,763.438642,0.89393235,0,0,0.89393235,,,,
0x639e82fDc52b3e6E5DcA32aDa7d73270E21903a8,733.7648866,0.859186493,0,0,0.859186493,,,,
0xae69b8F27FCB1A4F939Fe5246a189656821DFe77,733.0808932,0.858385585,0,0,0.858385585,,,,
0x989923d33bE0612680064Dc7223a9f292C89A538,727.748993,0.852142309,0,0,0.852142309,,,,
0xe6374801AC57D72Ae89e2bf56c7bdb61FCA90C30,725.5000532,0.849508961,0,0,0.849508961,,,,
0xD95eFDa6a57AEa121d2eFCc4Dc0f14A93D5502aa,720.1665699,0.843263831,0,0,0.843263831,,,,
0xC9E3FF1da87F942A54e91e83Cef6Dbe97af98A38,701.6838621,0.821621895,0,0,0.821621895,,,,
0x69344717556C64DC49A2Ba36267A04efAcF34d27,692.967336,0.811415463,0,0,0.811415463,,,,
0x9351c9f9062091d1c76b05b9446A34Aca2418c68,688.5899356,0.806289839,0,0,0.806289839,,,,
0x51fCabaCb8C52b52CDFace427b7F6a19E405E931,688.5159545,0.806203212,0,0,0.806203212,,,,
0x2017E5195fF122d29AB94Dd422C50e4B52b7Abd7,681.520513,0.798012048,0,0,0.798012048,,,,
0x7FA3715BFffcE74a55d0FeCA8f5e14CbefD4c412,679.4511578,0.79558898,0,0,0.79558898,,,,
0xdba64f019c92649CF645D598322AE1aE2318e55b,678.4719417,0.794442387,0,0,0.794442387,,,,
0x17103203eb867DA8f0D5545cbA3894e743c33a06,662.6307184,0.775893442,0,0,0.775893442,,,,
0xc87e3788764823CEDdD132CA2E697767de5ed4de,658.5754456,0.771145006,0,0,0.771145006,,,,
0xe90E640b09fdEf82C3E33F2BA2d80D4A784BA0f5,656.6223179,0.768858032,0,0,0.768858032,,,,
0x16A383b0853926A0a43A809C7a9990DF7b4bD98a,656.0753405,0.76821756,0,0,0.76821756,,,,
0x75e717E55cc26746838c3e2ccc3CcF6B8eb954ec,640.9519369,0.75050913,0,0,0.75050913,,,,
0x475476708AE9d5eE62b0E977aA37d4dd16281926,636.1435809,0.744878887,0,0,0.744878887,,,,
0x62B5c94aF16F8b5b53BEd8DA61ecB5Ba41C14931,633.988666,0.742355635,0,0,0.742355635,,,,
0xe4ffDeC494FC982b6F4eAF6DD10a8700dBDA8Fd2,625.9948021,0.732995389,0,0,0.732995389,,,,
0x3DD1B656fcC459Cc4CF203b53AAAbF8C85181f1d,621.9922164,0.728308646,0,0,0.728308646,,,,
0x7821f46f652D5485d6E4FE3B66F30DA3351fc6f7,614.1047926,0.719073034,0,0,0.719073034,,,,
