Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0xefb3141fF2CC4BAcC32274560F67Ce44A02b47a2,19214.93124,20.61309773,1,1.194960388,21.80805811
0xbba2379F5cc9A2f248C5Cf18aD72379AE2478F42,0,0,18,21.50928699,21.50928699
0x77427023E70Cafd983dABaF3488D8D83ECB15b96,0,0,18,21.50928699,21.50928699
0xb2ac25160796b5e384EdC1Fd8f4479A020C1B53C,14452.88883,15.50454728,5,5.974801942,21.47934922
0xcCc3cE05B1D1B4E4A72e2052b98B1de8E60593E8,18628.94952,19.98447729,1,1.194960388,21.17943768
0x1915fd19E19858f815C924Df8D2d6e7065f1e547,19288.62684,20.69215576,0,0,20.69215576
0x4A32007040567190BeD4fa6Ff3f5A03C0d47C9D7,19212.1335,20.61009641,0,0,20.61009641
0xDd60673f74E90801aFe2Fc7B0E28647f5D3D6764,0,0,17,20.3143266,20.3143266
0x20eC02894D748C59c01B6bF08FE283D7bB75A5d2,0,0,16,19.11936622,19.11936622
0x60523Cd3F5CF0061C6f042545371Fa6ff8cD397B,1009.634756,1.08310041,15,17.92440583,19.00750624
0x10e11E6443904faF15cdb944f3E99C321Ccc6199,601.2360643,0.644984757,15,17.92440583,18.56939058
0x4eb172821B5bC013269c4F6f6204F092D44197EC,0,0,14,16.72944544,16.72944544
0x74d429B653748a56cB33531b26808b6D153670FD,0,0,14,16.72944544,16.72944544
0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6,14898.25664,15.98232209,0,0,15.98232209
0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e,1689.670201,1.812618351,11,13.14456427,14.95718262
0xa05f67c36cb5fE19Aca3fDb8b4671F4b2d46E421,13937.87324,14.95205679,0,0,14.95205679
0x64dF7AF696e0977771a0E1e1B1a8dD22DED3Cf4b,13859.95893,14.86847309,0,0,14.86847309
0x2cE0fB9a765BA7F55d43897Dd404C8d92E9c0708,13792.71602,14.79633727,0,0,14.79633727
0xD52A4333Bd8cc9AB3C77Df19DeD4900b7849A07d,5936.277503,6.368228268,7,8.364722719,14.73295099
0x4eDb4161D16c89b71Aec027930a943c3d4cf0777,336.4037784,0.360882059,12,14.33952466,14.70040672
0x5317Ef9170f26112FBA458958889C15Af78dfCf7,0.446305836,0.000478781,12,14.33952466,14.34000344
0x472d7E705f3baa44f82bFF5B397330015d810828,0,0,12,14.33952466,14.33952466
0xb74125Df13CB9194D93d8b62e0DB30352f2B8001,12195.90506,13.08333502,1,1.194960388,14.27829541
0x0c9e1ec8Db2132eF656b250b6AeceaD3D0313b08,12898.35783,13.83690148,0,0,13.83690148
0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,2374.014605,2.546758791,9,10.7546435,13.30140229
0x101aDDC07D63a6B35B199153252168aB9889Dca1,6.55065E-06,7.02731E-09,11,13.14456427,13.14456428
