Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,total VLT
0x4bd69A8Ceb37b52Aa03dF9eE80A58f94d6A1fB33,15061.11497,14.35519056,1,1.037240461,15.39243102
0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6,14969.14635,14.26753257,1,1.037240461,15.30477303
0x5317Ef9170f26112FBA458958889C15Af78dfCf7,6.59316E-05,6.28413E-08,14,14.52136646,14.52136652
0xe4DC3F7998165ba167f97a72CAddD2D8EE1c7FFB,0,0,14,14.52136646,14.52136646
0x74d429B653748a56cB33531b26808b6D153670FD,0,0,14,14.52136646,14.52136646
0xae79077D8d922d071797a7F8849430Fed488c005,0,0,14,14.52136646,14.52136646
0x77427023E70Cafd983dABaF3488D8D83ECB15b96,0,0,14,14.52136646,14.52136646
0x3d856ae467561f78Cfe32318D9DD3f89957EfeEB,0,0,14,14.52136646,14.52136646
0x1c9674667D8468204452c52D610a0883E97C22aD,14893.8707,14.19578514,0,0,14.19578514
0xD52A4333Bd8cc9AB3C77Df19DeD4900b7849A07d,6770.228643,6.452903553,7,7.26068323,13.71358678
0x505d867c40931Bf56393F23CFA766fff8FA406e3,57.7901973,0.055081533,13,13.484126,13.53920753
0xDe34393312C0C1e97e404d18A04580E9610e063C,0,0,13,13.484126,13.484126
0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a,2739.250679,2.61086019,10,10.37240461,12.9832648
0xE21428de432217B6939b46ec02D218E87F96a1c2,5853.633434,5.579269767,7,7.26068323,12.839953
0xA2a341a2b2955D8Bf1F3D434e0A3635Ba6301118,8.8268E-05,8.41308E-08,12,12.44688554,12.44688562
0x43FF4C088df0A425d1a519D3030A1a3DFff05CfD,0,0,12,12.44688554,12.44688554
0xa8bd174385B14F880F8b7F06894Cc1bF265Db32e,1000,0.953129339,11,11.40964508,12.36277441
0x0c9e1ec8Db2132eF656b250b6AeceaD3D0313b08,12892.32509,12.2880533,0,0,12.2880533
0xaa44cAc4777DcB5019160A96Fbf05a39b41edD15,10041.53487,9.570881495,2,2.074480923,11.64536242
0xB27f6Df486ef5dEE2e3A4DC4f257DD63E5A5e371,2420.377081,2.306932408,9,9.335164153,11.64209656
0xb74125Df13CB9194D93d8b62e0DB30352f2B8001,12192.61298,11.62113715,0,0,11.62113715
0xCC1e0A566dbd10869c071c811aBa436357858f05,6718.305584,6.403414162,5,5.186202307,11.58961647
0x8565faab405b06936014C8b6bD5Ab60376Cc051B,12159.16131,11.58925338,0,0,11.58925338
0xae80DcF8109e2774d38884ece6c11191c7a1c583,0,0,11,11.40964508,11.40964508
0x99F6d5197004FFe49e7b3C627EAd81CDc3A74283,0,0,11,11.40964508,11.40964508
0xE7793581460b2c5C088Ae0D6465DB6fCD33F3E43,11951.14782,11.39098963,0,0,11.39098963
0xaB9786A5e330B50e44579132b8A3Cf7C1c3A9517,11655.32002,11.10902747,0,0,11.10902747
0x24970b51dd29DC2Dfa264Cd51C41998C68E3D7E6,742.9428,0.70812058,10,10.37240461,11.08052519
0xC4fe12630fEffDb5Ee72eDdCBBB43b595407442F,2885.982168,2.750714277,8,8.297923691,11.04863797
0xA22007E8bD4D57105153ed1322b883B84E57A499,4919.44519,4.688867544,6,6.223442768,10.91231031
