Address,vGHST,vGHST VLT,Gotchi,Gotchi VLT,total VLT
0xfbe011E5C3A81d5E00888B7705FbfDDBC6B7A17B,0,0,1,1.46717289,1.46717289
0x54008ab19ae9D2AB8b3751B3Be11Bb562aF1a578,0,0,1,1.46717289,1.46717289
0xb6E523cFB6176339331C68d33eC7133aa5E5CFD8,0,0,1,1.46717289,1.46717289
0x76bb5542F854430F31369369E9d690287DAe33fa,0,0,1,1.46717289,1.46717289
0x92a686623d801fB043d19dDDC0E034DAD0958f8C,0,0,1,1.46717289,1.46717289
0xD3ef3B3F952fA7c931463FFE65A92f51bb1b0f1F,0,0,1,1.46717289,1.46717289
0x596B74e6111b493167dfb0f570A3c07caAD78E57,0,0,1,1.46717289,1.46717289
0xa111ec0f48F2c4E99fEfa0A05E4F49f5d9d2871C,0,0,1,1.46717289,1.46717289
0xd79DB8A3111C7deAF206FDFb0dcC77C5d28EFE40,0,0,1,1.46717289,1.46717289
0xd41705a53272ac68AF2fb5E2be3469a3464500cc,0,0,1,1.46717289,1.46717289
0x516649dBd606A980E767BDedbCD882d91c859C9c,0,0,1,1.46717289,1.46717289
0x289D545e52B97524278f94672D2BE8c44eB3f369,0,0,1,1.46717289,1.46717289
0xe546E60D8cc8a85cF103d7B174bf1692DFA3f838,0,0,1,1.46717289,1.46717289
0xf3Fbb2c0A711529eF9b81fE59a5Ef5b8f1E0eB27,0,0,1,1.46717289,1.46717289
0xd0f46a5d48596409264d4eFc1f3B229878fFf743,0,0,1,1.46717289,1.46717289
0x71ce9Ac68B6E90D6847e040cd199F9d6A44828e5,0,0,1,1.46717289,1.46717289
0xa5f695d845Fee3aca1932Bee84f34A2485603b02,0,0,1,1.46717289,1.46717289
0x87f3838742e5FF8958D7ce92aFf4ecf07A1EdCC8,0,0,1,1.46717289,1.46717289
0x86725086594EcC03De4C3e4171f8101A9402818E,0,0,1,1.46717289,1.46717289
0xD5B3D2A4fac2372CeB7E84ed23bE44AEb201F7FE,0,0,1,1.46717289,1.46717289
0x8449264E10F4181fB1e9218ec9b073a298fAF9D8,0,0,1,1.46717289,1.46717289
0xb87951b4cA89D476652187B23a7cff9E7809FDC3,0,0,1,1.46717289,1.46717289
0xBF7725eCE8c2fa6023882Bb8B7D94a21b80c7E3d,0,0,1,1.46717289,1.46717289
0x2fa37cb96c19E9B1F9aD060AEd00C0CFC727AE39,0,0,1,1.46717289,1.46717289
0x8761e0DD63d14cf566aCf4b730f3540f164B6b56,0,0,1,1.46717289,1.46717289
0xb0cd1B4d8635Fa0eCCa73D4Ede07ab7812D3a7e4,0,0,1,1.46717289,1.46717289
0x5D5CC66fc2f3829c399E47F7B71A5be4918a8851,0,0,1,1.46717289,1.46717289
0x4577389426Ad92a53a1B79e3C0c2cB0f694Ff8c0,0,0,1,1.46717289,1.46717289
0x6701DC817396c99E40E31F2724Ea966e2832492C,0,0,1,1.46717289,1.46717289
0x572E311c231E8cf4F7EaEa8F54bc69DDDA674D64,0,0,1,1.46717289,1.46717289
0x1441bAe48B5Da3da1D6E48C2C5b033fCbF6Ee759,0,0,1,1.46717289,1.46717289
0xe520fba3548A13Bf6c575121F97520456700D1e3,0,0,1,1.46717289,1.46717289
0x676F3D2c9f5776E09D23986Adc6684fb41e9000e,0,0,1,1.46717289,1.46717289
0xAe0323a1122574a98dE50DA74465AB55a3529067,0,0,1,1.46717289,1.46717289
0x99fEe2E63cD37955426996E763a5Dae15ffA15b6,0,0,1,1.46717289,1.46717289
0xC933c5634e4B973daeB4060eCeF618a56693Ac86,0,0,1,1.46717289,1.46717289
0x48E20Aa71bB52d7d17d93A868234510702F15603,0,0,1,1.46717289,1.46717289
0x75DE31874ecd755C6B000411074b74Ba5a467C19,0,0,1,1.46717289,1.46717289
0xC513f89E661B5e290548024F402dC468c45367B4,0,0,1,1.46717289,1.46717289
0xaE256cD2d13353e549d09aEA8D4105c8d1cc09d8,0,0,1,1.46717289,1.46717289
0xC9E3FF1da87F942A54e91e83Cef6Dbe97af98A38,701.6838621,1.453696118,0,0,1.453696118
0x7FA3715BFffcE74a55d0FeCA8f5e14CbefD4c412,679.4511578,1.407636065,0,0,1.407636065
0xc87e3788764823CEDdD132CA2E697767de5ed4de,658.5754456,1.364387326,0,0,1.364387326
0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5,640.9582054,1.327889247,0,0,1.327889247
0x475476708AE9d5eE62b0E977aA37d4dd16281926,636.4574756,1.318564971,0,0,1.318564971
0x209cC72C78999A4536Df882D969e49029605cd04,618.6235031,1.281617882,0,0,1.281617882
0x750B482C447700D5E17c0b8e6178a54e3769eCE3,613.59929,1.271209093,0,0,1.271209093
0x71A0Adb369DA76e300A9eC9f6e1ffcBa6e185182,572.1306931,1.185297557,0,0,1.185297557
0xbe19c6549874591367f0e1f91EC8aCa01Ae7b2AF,571.1497687,1.183265351,0,0,1.183265351
0x75e717E55cc26746838c3e2ccc3CcF6B8eb954ec,541.0318205,1.12086924,0,0,1.12086924
0x1F751b1da0e87B6372d7bE92106b6239fa7eFc60,529.302853,1.096570043,0,0,1.096570043
0xbed58fA67Bd966A40460b42f065DccCb0fD4fE4f,520.3317466,1.077984376,0,0,1.077984376
0xDa5D339742caAc045B625A5dBE240162932f2C10,506.4847023,1.049297105,0,0,1.049297105
0x335D81BdE46e127228b1E6a767B9A5A764bFCbDe,493.8627815,1.023147954,0,0,1.023147954
0xB47CC890D19d39bA9D5c95ec291b91E1198470d5,493.0496386,1.021463346,0,0,1.021463346
0xDbD7744f7dEfBcFFC0A327aE289Ad6345861C467,479.8136854,0.994042089,0,0,0.994042089
0x9730299b10A30bDbAF81815c99b4657c685314AB,476.3830751,0.986934807,0,0,0.986934807
0xdba64f019c92649CF645D598322AE1aE2318e55b,474.646503,0.983337107,0,0,0.983337107
0xaE8e6Cd806Ab8C593984ba275b4a2e45b27986eB,465.258619,0.963887991,0,0,0.963887991
0xC81f4eF4Fbb4Fb8E7b92c99bb20E8AfD5D32D50F,454.5714496,0.941747113,0,0,0.941747113
0x44a529F72C9F5888C69e0F4A2614D91fd289aF7a,453.3384812,0.939192742,0,0,0.939192742
0xe9aF007819204ae349808A8C12C2c5134C6A1f33,450.1659673,0.932620165,0,0,0.932620165
0xD95eFDa6a57AEa121d2eFCc4Dc0f14A93D5502aa,449.3258081,0.930879586,0,0,0.930879586
0xfa4a45D755eA1c2b72Dd581b3E05dde3bFc13fad,449.1755874,0.93056837,0,0,0.93056837
0xFa5Ec0f794D1A7b96b3eA6d8F8bD6474573dB0E6,439.3754107,0.910265097,0,0,0.910265097
0x605572243c30Af7493707C9c8E8aA2Ee25537e9A,426.6647842,0.883932172,0,0,0.883932172
0x5642111A57c82f2f50716C397efF0eefC25a2501,426.0922129,0.882745962,0,0,0.882745962
0x22dA1eEdeBC60C1b8c3a0c48f5C81BBE2b943dD9,425.3690081,0.88124768,0,0,0.88124768
0x3d2B23962EBCc882f9f65452658BBBa9Fa72d170,408.7169652,0.846749224,0,0,0.846749224
0x0545a605a6B0c42Bb5bD01F918e17d7347095ACC,401.9286145,0.832685627,0,0,0.832685627
0x62eD8ea00796e46fDf8E1f5F84fE51484BF3daEf,397.0720965,0.822624256,0,0,0.822624256
0x29A4a663C6B44e4a9B49A429ef09bf3eD3FBF9f3,393.862752,0.815975376,0,0,0.815975376
0xDd0D9308906a83572a0dbe6c0E77b43C8913D013,392.6338433,0.813429416,0,0,0.813429416
0x41b7533741E01B47aCD3B41292a7D109E5a3d8Fc,382.6783747,0.792804421,0,0,0.792804421
0xD98b668744767aE6E9F437c0a09C4E414E05f832,360.9661469,0.747822652,0,0,0.747822652
0x2017E5195fF122d29AB94Dd422C50e4B52b7Abd7,360.464027,0.746782397,0,0,0.746782397
0x80adc6DA57e97F33035899962278A5FAfF8492E4,345.6245307,0.716039039,0,0,0.716039039
0x49D2ee9822027E4596F9ccA57c1b52285b1e938D,344.8046833,0.714340541,0,0,0.714340541
0xD4921407422A3E64F6ae78A0c38221a1119C8B7c,344.6065998,0.713930166,0,0,0.713930166
0xAE53c04D9bCcc1198167E538782805546f851603,325.1545495,0.673630864,0,0,0.673630864
0x3DD1B656fcC459Cc4CF203b53AAAbF8C85181f1d,314.3566863,0.651260659,0,0,0.651260659
0x4D64152d23260F399af956c6A777740Cfc263d1C,299.180799,0.619820391,0,0,0.619820391
0x67b4F300e6623DbE6f0358A87B16727781DF2160,293.7244276,0.608516289,0,0,0.608516289
0xb7b1Cc940Cc88640089028d4910De22E39e6D117,290.6046453,0.602052958,0,0,0.602052958
0x63Eb17f24FDF1a9e286831fE21ACf72C975E88fE,286.707121,0.593978359,0,0,0.593978359
0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,280.0546821,0.580196334,0,0,0.580196334
0xE7dcF2B7bb30C638c67c3C2A6f3bb18335570B92,278.4869431,0.576948409,0,0,0.576948409
0xA4EAa59ea27a22D5e1B5D0a048991634dE3ba14e,278.1269105,0.576202521,0,0,0.576202521
0xc3fd1227DA579220Afeb28B400DaCC4Ad6523c7c,271.6207671,0.56272358,0,0,0.56272358
0xEcd934E335B71a6bB41cc43bc1C3A21AcA4b22Dc,265.5944203,0.550238645,0,0,0.550238645
0xDFBCd20078b4346c185DEe24d143ad2f98956Ac7,259.6280059,0.537877874,0,0,0.537877874
0x697203445B51cc43664EeB8D87dB3117425b3F52,259.5246481,0.537663746,0,0,0.537663746
0xa166b7Be23a1b3a0B78Ade3Da22B94338050934F,251.7791941,0.521617294,0,0,0.521617294
0xF8F94C0733A28919dCFA6C52668C688234359D88,249.5034387,0.516902554,0,0,0.516902554
0xA65BfcB60b3DCCB68Be2F9AF7b53eC6864eD6098,247.6922078,0.513150181,0,0,0.513150181
0x23554eA86b2a86111f8a2d3a65C0B1d39ec0c9b8,247.2675338,0.512270373,0,0,0.512270373
0x870Dc279570833A8c5A72FC7972681Db9A96CFb7,247.0721317,0.511865554,0,0,0.511865554
0x19223782AD6556B0De843156E968270e32A5c10c,247.0543223,0.511828658,0,0,0.511828658
0x1FB9a4D95f9271ccaa758E1F51eAD80dc117080a,239.1956358,0.495547619,0,0,0.495547619
0x7542A876BcCb7aD335370E27c0e0988476a95F46,237.3455424,0.491714734,0,0,0.491714734
0x54c053F4127b6bA19BACDd7bBF45646D95CaE49b,234.637198,0.486103789,0,0,0.486103789
0xBaD81E37c8D4657672e4AE61BA5a49084dc5949E,231.941116,0.480518248,0,0,0.480518248
0x83fEBcf72458393A3957cc9793A9F04FF59A3d45,229.5136415,0.475489188,0,0,0.475489188
0x17103203eb867DA8f0D5545cbA3894e743c33a06,226.4720181,0.46918778,0,0,0.46918778
0xB16C93cb45553bB442812034981FE44446Fd776B,224.943282,0.466020659,0,0,0.466020659
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,219.7910962,0.455346746,0,0,0.455346746
0x935361EB81FFE4eEf326902AC37E8Aba82eDf403,212.7458392,0.44075091,0,0,0.44075091
0xa5dB108658794763EA82E7C4643E0E38b13578FE,208.1533019,0.431236435,0,0,0.431236435
0x0BA08Ce2e477C8874F162e8aA87deB41357Eabc1,207.1902907,0.42924134,0,0,0.42924134
0xa915023B3eD1e00E078789e63de079b4D6dCc348,200.4539516,0.415285497,0,0,0.415285497
0xb93aeb0E49f3c9E1F8dDb96460e44d478Ca1C505,200.0000293,0.414345094,0,0,0.414345094
0x36eFd9914d30b16575429516bfFf0f196062DCe9,198.4116464,0.411054402,0,0,0.411054402
0x348914e7a022A6dea361ED32E2555Db258d3cFbd,197.9901881,0.410181256,0,0,0.410181256
0x512a519A8C6b35b6AF39c3A6d219c56ab380dA13,186.3281071,0.386020629,0,0,0.386020629
0x44a3fa3c92F1421592ceCEb4D717907A217EbC62,178.6962169,0.37020945,0,0,0.37020945
0x005f16f017aA933bb41965b52848cEb8ee48b171,175.4956547,0.363578765,0,0,0.363578765
0x3DF761F1845358003018e4Ca55E45F12F7e87C41,171.7210078,0.355758734,0,0,0.355758734
0x78C76e3DbE8E4081A42F4666c7Eca33F41678686,159.8635924,0.331193428,0,0,0.331193428
0x65D7624883aC2a33855AAE52969b5BD80EB4bf4C,158.6024236,0.328580633,0,0,0.328580633
0xe7DABc911F5a7250872da534a3eA5DFBAfbbaEd4,158.3721223,0.328103512,0,0,0.328103512
0x9023EfED128bd40917547722dB12c396Af044b50,155.4517869,0.322053379,0,0,0.322053379
0xcEf5aA3DfcE54388f477d0f6b6428729368f17C9,155.3698379,0.321883604,0,0,0.321883604
0xf929a6e76b4Bed6D81bcD58E0aC2991854892214,153.1084265,0.317198581,0,0,0.317198581
0x8F747EB4F5e4eDb0702FbADebe2Da915AF91fd90,151.8744379,0.314642096,0,0,0.314642096
0x7af3e669EBC7e6BE1a6c4bD6F6F8981B2f1B9032,148.6408186,0.307942925,0,0,0.307942925
0x22886301cf7B3A7e3C275a4620add2B47e324062,141.10024,0.292320919,0,0,0.292320919
0x5e175E89eE8AC083f974210a75C1bA1d542A4fE4,140.2507162,0.290560939,0,0,0.290560939
0x0014c642ebEe2273D3790A485e4CF7674c34D886,133.7145815,0.277019864,0,0,0.277019864
0x2bD0C9219cedEeE318480cc8419941ac36E16c98,133.499332,0.276573926,0,0,0.276573926
0x7D3E4e3B30572B3a0b28b2B8CC9FdDD2Bd77cd5d,131.5169923,0.272467063,0,0,0.272467063
0x463c31D1b752d39Fd205fBaa4cBBA6a8541AeFfa,129.6034186,0.268502664,0,0,0.268502664
0x9517DD3573A349AeCaba61b67fa22d74aB2E7460,129.0846442,0.267427906,0,0,0.267427906
0x26e138FEBc4912659D24C97343e99c1e7b7a8D5F,128.9014753,0.267048431,0,0,0.267048431
0xBEE8bbBC85f226F2FC2490901f48958c41DF152d,128.0667102,0.265319027,0,0,0.265319027
0xf623146b3EE93BC86A626732fF177f8470ffE9cc,121.515211,0.251746121,0,0,0.251746121
0x8B6E7c1a343EFd9c7D1E9E06cdae24d5A664DEF3,119.5304698,0.247634283,0,0,0.247634283
0x8351769502d43205668d6cDe2B83b362122f5f4A,117.6297746,0.243696565,0,0,0.243696565
0x526Fd056069DCf7B5c487Af4FA2b6ECC846E9152,116.0355434,0.240393756,0,0,0.240393756
0xa03dEdE2EeCC86e590D343E42137940ab647d14b,114.5260433,0.237266486,0,0,0.237266486
0x8930360F12530E92B5c67F736b4B59d2CbF840F0,113.97187,0.236118392,0,0,0.236118392
0x4929f4d38F2955649b5aa34343da04cf790B9D92,110.2683857,0.22844579,0,0,0.22844579
0xCD8b301Ed7AD1B3Ad31c144023D75b1B8a5021fb,103.6213655,0.214674991,0,0,0.214674991
0x521866351B73EAE5aCb8962469526B38CBE47372,102.5444837,0.212443988,0,0,0.212443988
0xc99333906D6D3A854f819617f6eF48870ae78435,101.8385762,0.210981541,0,0,0.210981541
0x0EaC8004975d60eD458FDC3290f819C5CbEAD43c,101.5946846,0.210476265,0,0,0.210476265
0xEf4a6681Fbfa02b677B4e09b595ff94D8d794C6d,100.3047556,0.207803887,0,0,0.207803887
0x59cAd07ceF1e55d861Fb106fcc95aFbeff29b06B,99.70474645,0.206560833,0,0,0.206560833
0xFb91A0D6Dff39F19d0Ea9c988Ad8DfB93244C40b,99.69133685,0.206533052,0,0,0.206533052
0x10904e913f025d0DFe119D0D68A43c4754BB24d6,99.68590331,0.206521795,0,0,0.206521795
0x9Eb39D6694fe7cd61bE2Db9791c1Bde45aBE15c9,98.89296321,0.204879041,0,0,0.204879041
0xDFC1256E1DbB03257b18B5448adF43aAf57C5E9b,98.60560366,0.204283711,0,0,0.204283711
0x0839f5C6cd90FdF95de496d0196C1e6016954c94,97.19975203,0.201371173,0,0,0.201371173
0x4d39a1758e3f5008123F81D4c1d2fbAA6Ee27Aae,95.70182556,0.198267881,0,0,0.198267881
0x5F5FE043Fdad2526c099f265c8EFD1BAF245b090,94.95317865,0.19671689,0,0,0.19671689
0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,94.3839743,0.195537655,0,0,0.195537655
0xa605c28Fad3E79B93B0003379b1A766Ee798E93A,93.03840142,0.192749998,0,0,0.192749998
0x6facc0aA7783B18Af871a1388d5E516e1f249df9,92.76529712,0.192184201,0,0,0.192184201
0x8f431E9Dd3aB0705d8e3132Ad260d20Dc1Df4FE7,90.80206939,0.188116933,0,0,0.188116933
0xDe670A7b89B532D788bcD1CB27513A8E1b016793,89.01903092,0.184422967,0,0,0.184422967
0x68D3d9291424331063E74086d514F19E3F4Edd5e,87.02154756,0.18028473,0,0,0.18028473
0xB07CC36fa7d15FE4eeb90e301f200C93B4f4E732,84.89505398,0.17587922,0,0,0.17587922
0xfbA3DB1F52fcdcF93f23b16650C5b2443AC38763,84.42864264,0.174912944,0,0,0.174912944
0xf5Ae09413941Aa09c211aD7A745Df4864151336d,83.88275052,0.173782006,0,0,0.173782006
0xb7a0cf71A375Fe7a2152EA36a700499Dbd993867,80.52168359,0.166818799,0,0,0.166818799
0x1e7bb53C1Eefa4513B69FcBfA900b6bcE051A77B,77.82871601,0.16123971,0,0,0.16123971
0x25E441081898bA179D77362cE6E48Bcd1E949Ce8,74.66313784,0.154681502,0,0,0.154681502
0xf7c668dFCACA968F2cE01226DdB15EEB7210CF1D,74.11822452,0.153552591,0,0,0.153552591
0x24435Da3AcBAe0532b2Fb12839a938A78B32911C,73.84368641,0.152983824,0,0,0.152983824
0xFefd7E49FD2Ba5a3449D952fe883355bDad33dB5,73.73227139,0.152753002,0,0,0.152753002
0xe1690f5153aD0BBc683964aA81645C49b3cF6567,70.11746109,0.145264109,0,0,0.145264109
0x7Cc1A622FeCead4a1c9939031A262858BBcAB0ed,70.05777677,0.145140459,0,0,0.145140459
0xA045622D9E30BF5F9A510089463f759773927308,68.16269759,0.141214376,0,0,0.141214376
0xaaD8F4b64EdDa413ab113FDb475Be706e2503478,65.28631438,0.135255301,0,0,0.135255301
0x6a7e0209AFAf36119F856c32E873c6E223dAC523,65.23266727,0.135144159,0,0,0.135144159
0x77f379C6EDEE12340a4Ea062d3bc571417E2b2aA,64.71621791,0.134074217,0,0,0.134074217
0xDb1345a4a059280fD1511339e372EfD026f2f6db,63.82137198,0.132220343,0,0,0.132220343
0xA32f37Be0c7D84984c04F38122698E68935Af8a2,63.08709049,0.130699113,0,0,0.130699113
0x281AAE78f08b69a514AaBe0A17916387eDA3ddcF,62.84450261,0.130196538,0,0,0.130196538
0xfD9A9bCb6A7f3a26b7D0dE1Cb80458395429cc41,60.38736901,0.125106032,0,0,0.125106032
0x1B6242EFf17dF6e785DbAb2451D061796E7e1F3c,59.15056478,0.122543714,0,0,0.122543714
0xB50f74390506Fb87B7847E6f6e562db9c7f741ae,57.73178353,0.119604389,0,0,0.119604389
0x79d29F42b32ed8d77A1eECbAB3084912bbA55DaA,57.33460822,0.118781551,0,0,0.118781551
0x606233fDdcBdd318dE540395536e03708738Cea8,56.85961147,0.117797488,0,0,0.117797488
0x4Edf18EF30760e5d6500B789c9Ed37D5CD6B2264,56.55275509,0.117161766,0,0,0.117161766
0x251762e6013f0B366D3FCB24A1451a110F65675d,56.00973212,0.116036772,0,0,0.116036772
0xD04f7a558d972dD15fe44Aa18266259DFe4cC52C,52.37984278,0.108516639,0,0,0.108516639
0x1Aa98720CB03feE96a17CC17919a021DE143887e,51.99926755,0.107728191,0,0,0.107728191
0x249880A80769b060A9CaaaaDd2CFf1c2F9072150,51.82622208,0.107369689,0,0,0.107369689
0x007De57773B6EB4ebbf6A740dFdE1EfDd5629630,51.16452555,0.105998835,0,0,0.105998835
0x147695813ef21fC2999Cb7a145Ffd9554146F721,50.61662609,0.104863738,0,0,0.104863738
0x5A010c2f9182c03a2247b2dAa9fe5033B727A06a,50.43206492,0.104481378,0,0,0.104481378
0x4bb06ceA430c2765Cdb299f45abAdF04d5a1E476,50.23278341,0.104068522,0,0,0.104068522
0xFA7Bd4B2b8Ec60b35d881131f71D364A76cAd888,49.86151987,0.103299366,0,0,0.103299366
0x237F1Cb9C39fF08D7C3127749Cd82e2967fb38BB,49.80747257,0.103187395,0,0,0.103187395
0x658AB0A138F70105859050d625f7b9893C64C325,49.4146912,0.102373659,0,0,0.102373659
0x23c3472fc4F75E882226b6295D3fa817cCfDe28C,49.11893243,0.101760929,0,0,0.101760929
0x73d3094A0e3BB458415F7C7e630cB662193c2B65,49.01510545,0.101545828,0,0,0.101545828
0xd74428cCdf2d1f5fe5Ae660C970F1f24c5907046,48.62397427,0.100735511,0,0,0.100735511
0x103Fd682DA21AC6c6D600dB095975eBACEf81306,48.61331075,0.100713419,0,0,0.100713419
0x5Cb4dB7c9f48A97115E8ADA31D0E974F36d8Fd49,48.19927714,0.099855656,0,0,0.099855656
0xC1c1d9b640A87a38b0C6dCAa045C747676d0E8E8,47.9993698,0.099441503,0,0,0.099441503
0x07557E561E7baA14BC8ac7040271AA1443d566e9,47.22149771,0.097829965,0,0,0.097829965
0x99c2880092d24ebA9ef37e96ECF1B36e6c9278Cd,47.10183245,0.097582052,0,0,0.097582052
0x5F8C61DDf6a4d971866c5923409293fc36A6041a,46.39934501,0.096126691,0,0,0.096126691
0xaCf87623Ce89e5b0976D137406D77B271F31C422,44.93403632,0.093090974,0,0,0.093090974
0xBD2402D96474493BaDC395C3Db061A71b3f0cEB7,43.61634746,0.090361085,0,0,0.090361085
0xc6D84B7333CCf2Db3362F5ACd944DA2dCC304D06,43.41594529,0.089945907,0,0,0.089945907
0x4aD9d5d0C75542795c5b92EbF34f63a52464a5B9,41.38144831,0.085730988,0,0,0.085730988
0x8D0734865F984374435d5E9f814a9704fdc51a64,40.50288545,0.083910847,0,0,0.083910847
0xa930042ED3c445CddE4566751F304A0bb25dB33A,39.84358953,0.082544967,0,0,0.082544967
0xec13489D022102dDE8234d8C22b25b0BEd2E7B54,39.60430894,0.082049244,0,0,0.082049244
0xb7aD24ef67E01c5a353477Abf81E867cAb48A132,37.26437723,0.077201548,0,0,0.077201548
0x6F3d718e611C6B8D18656923D0FbCeB59A3221A8,36.90458744,0.076456163,0,0,0.076456163
0x15252F0327D916Be16b4FE23a6e846c223fE9CdE,35.64832968,0.073853542,0,0,0.073853542
0xB8aaFBE4999Ca1057e26DcF7B1470070c3101ba5,35.48243404,0.073509852,0,0,0.073509852
0x46EDe9657F86F9A9407281E1CE20C7F3c81Ecaca,34.85013799,0.072199908,0,0,0.072199908
0xa3a675a81191d1C0406C2e9075A2162424acFFbb,34.53969694,0.071556759,0,0,0.071556759
0x883A5Ed5ea342F1d14695d8A0CfaDa210466de37,33.80860137,0.07004213,0,0,0.07004213
0x002E7eA05D6721A04cD36ab5E9f2c72338d7f7f3,33.59505154,0.069599714,0,0,0.069599714
0xCBC61FEc68d43c788Cf75E6fB150Fd5012eB82B7,33.16160768,0.068701737,0,0,0.068701737
0xb9D8286cB05C873AEb564cd5Fe1338a38Fb3Bb39,30.86138202,0.063936302,0,0,0.063936302
0xc0A9281B18FBff16019f497be053cc9864047347,30.85018707,0.063913109,0,0,0.063913109
0xF4249d74Da493C9FcA2D3d7C1f5743029aaf7b0C,30.03458947,0.062223415,0,0,0.062223415
0x6Bfc2cc988C513A481607777990F7799E84B1442,29.88216227,0.061907628,0,0,0.061907628
0x70d545fB144Db628f7Ef75cb7Bc2a3E80d1798fC,29.77107763,0.061677491,0,0,0.061677491
0xB9c2cd6bc7291297377E32B9c40c20fbA3C49352,27.11509287,0.05617502,0,0,0.05617502
0x9E0cb017C0E96b2fBc06Cd30B6F38f8E474e100A,24.9884467,0.051769194,0,0,0.051769194
0xf5a8E355621E487c1E2F2D55f0070a084427661F,24.93807789,0.051664844,0,0,0.051664844
0x86d0b57d59e67a57623fd0119aE141Db1140ff79,24.91725598,0.051621706,0,0,0.051621706
0xa4D8854dB6e5405eef75da8B401Da7D7c713787f,24.90092631,0.051587876,0,0,0.051587876
0xd34bc82B9092f5334056daC1aF8cd5d32aBc6802,24.86671336,0.051516996,0,0,0.051516996
0x9DA27A8692A96F1002c548DFcD9381E6157De4E7,22.17899126,0.045948774,0,0,0.045948774
0xed50Ae645CB182D97e9cd59c7E939a09d54E70Da,21.91383597,0.045399446,0,0,0.045399446
0x2E60C6AB792FEa9c1824301dBAA717D94Ef799Ba,21.3629779,0.044258219,0,0,0.044258219
0xe00EaA2787a8830A485153b7Bf508Bc781E4A220,20.99260369,0.043490905,0,0,0.043490905
0xDE35ebaAbc73ac403Fb5ac238b8b3FdF6Db4bF79,20.52209507,0.042516141,0,0,0.042516141
0xDa7Ba364dc71527055608A76f816BEF129AE6dBa,20.28793797,0.042031032,0,0,0.042031032
0x246d9F7DAE566063990d9BF138a8b38c59089310,20.0531419,0.041544599,0,0,0.041544599
0x37fD5Ad757C529a88F144d9D5F72dF8AE3083049,19.93799842,0.041306053,0,0,0.041306053
0xB87E0Cd193517B91364A04d510ac23c7C20a32b7,19.84394745,0.041111205,0,0,0.041111205
0xfDF7fb637a50192BC9016e6156babb3f9004EF9b,19.75209712,0.040920917,0,0,0.040920917
0x006be8Ae03459bCd73DaEDA911dE34Bc98F387A5,18.90466856,0.039165278,0,0,0.039165278
0xF5647bEaBA520C2BD06eD77212E22aF093FE70E3,18.90052888,0.039156701,0,0,0.039156701
0xB3C523b3c77414837C5ca605BE570FD9a04d531D,16.30183581,0.033772924,0,0,0.033772924
0x92CF1E3EE8b67Ee478C64706705Bdb4836146fc5,16.22693853,0.033617757,0,0,0.033617757
0x6894Cfba360d3564425B6E7668Ef16ef38B5896D,14.33277074,0.029693562,0,0,0.029693562
0xFfF6b41a29881fC97bD6E8778529B1E37597d94a,12.85834128,0.026638949,0,0,0.026638949
0xDb8935b2e0002E7927FB7a109f31E5f7F2E73f70,11.90537199,0.024664659,0,0,0.024664659
0x85AF33A8875e07524C8a220F5aB2922C69DEC15D,10.87976799,0.022539889,0,0,0.022539889
0xE83B9A1B9056B21a01b85162E77AD76a42A1c64B,10.289607,0.021317238,0,0,0.021317238
0xdA7e26B651df5d24F8cF652098Df2baD64327F92,10.03178962,0.020783111,0,0,0.020783111
0x090445BA57A90EdC50CB7Ca50DC33D6b05125e20,10,0.020717252,0,0,0.020717252
0xfe0D666e2B1A69d57475C4D516AF1fD47FD2173c,9.969048537,0.020653129,0,0,0.020653129
0x04C873241fe90e09CEaa93CDab3cC5C55ab863Cd,9.960783651,0.020636006,0,0,0.020636006
0xBf8aB1e63A9b883A6B5A396cb5A36138af6E020A,9.960136659,0.020634666,0,0,0.020634666
0x2c640AC98E293Daa246F98D2828E328A06FA6936,9.908971424,0.020528665,0,0,0.020528665
0x8a213bEf3fa155c26F14277A7a3b16DCE39772A0,9.889485661,0.020488296,0,0,0.020488296
0x826B43B450E067D9edD45df6586e0Ea8C63B6BE6,9.156595616,0.01896995,0,0,0.01896995
0x346D3581ccB117c09B6F4D34c576A4651bec99aD,7.968717907,0.016508993,0,0,0.016508993
0xa42aA9581D82E538E4c0966E9d88ED2090928219,7.913001883,0.016393565,0,0,0.016393565
0xaABb565C60384C0AAE0B99509E48d9a5C38ce693,7.723695921,0.016001375,0,0,0.016001375
0x3D1b6e6757cC0334f0b468F4c7C93b3B30859649,6.97249349,0.01444509,0,0,0.01444509
0xC535e19EeeD3f4A7F56819E77Fb9d31e1A41a0Bc,6.942247029,0.014382428,0,0,0.014382428
0x3560af9b737676483f8c8f2803Ee4F95368941fC,5.974878959,0.012378307,0,0,0.012378307
0xF61397E4b0FF46E78b34D5f72B49b4d46e8c96DD,4.98626511,0.010330171,0,0,0.010330171
0x2127AA7265D573Aa467f1D73554D17890b872E76,4.984899905,0.010327343,0,0,0.010327343
0xa768b6A093198Aab126F199AE9bcb234DDB62326,4.980308937,0.010317831,0,0,0.010317831
0x46aafAe06C3e1dF6Cd7Dd5898399BFdD178fFb01,4.806880857,0.009958536,0,0,0.009958536
