Wallet,vGHST,vGHST VLT,Gotchis,Gotchi VLT,Total VLT
0x8c904FacfcC37c5c9d09f014e4b657342524F1e4,6641.102209,6.51357216,0,0,6.51357216
0x579ea3F1e0617Aa237E36C0501822b55bE8D84ED,1696.27847,1.663704588,4,4.835449845,6.499154433
0x628cC4601166a44e5378717790c8Da50de0cce9B,2927.641728,2.871421799,3,3.626587384,6.498009183
0x5AbDF1bDf263963601D3cC57D14723465D9FC505,2875.462844,2.820244914,3,3.626587384,6.446832297
0xE1f987CB66D8F0Da79Cb0fE245500200bbFBA51E,6551.984634,6.426165923,0,0,6.426165923
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,360.4982246,0.353575525,5,6.044312306,6.397887831
0x748a9FB91ADE6d9CD48AB1D1AF6F4c27620B703C,5230.02569,5.129592748,1,1.208862461,6.33845521
0x57A9758A076B4f2733F1dFC1488756228b9c6452,262.6791232,0.257634858,5,6.044312306,6.301947164
0x9b68185AaDEB867DEd2cf16E0d798D2D6A63eA01,3952.804757,3.876898474,2,2.417724922,6.294623397
0x89A1145FCCAC1a2a9350eC1A4A486E4458D26274,217.4341758,0.213258756,5,6.044312306,6.257571062
0xc976895017c81Ac926478C26c347BBEd202d0508,1414.863872,1.387694035,4,4.835449845,6.22314388
0x294C3c4F59b7A422230e59700BC0ae11020Aa1c8,6330.743613,6.209173426,0,0,6.209173426
0x33Caf1E780FC8a92247F42A220cAEAFdE3B5D553,1328.409528,1.302899888,4,4.835449845,6.138349733
0x6b6f5e6a8167d72ac8951aC89E9d490A63912945,95.78203652,0.09394272,5,6.044312306,6.138255026
0x73719C0C85a430aB716bafC6A2A6768e40F7D334,2537.355423,2.488630219,3,3.626587384,6.115217602
0x981B11a15b8B4678Af024F91c806bA6D743aBA15,1300.266249,1.275297048,4,4.835449845,6.110746893
0x5e16073080f5886f9C79FF5f0462ec938eAaFFa9,6.06824E-05,5.95171E-08,5,6.044312306,6.044312366
0xdE6b1d60b5c5c0C8a41C8c3241C56E8754D5Ca65,0,0,5,6.044312306,6.044312306
0xA8992310f620dc8f23F9Cf4faD90A2F2380D8d6a,0,0,5,6.044312306,6.044312306
0xf31B40DbcBa528f2cD6Ea9D65058BE320175D259,0,0,5,6.044312306,6.044312306
0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0,0,5,6.044312306,6.044312306
0x7bf4d5E579a26dd09F1ddDB2391566e7BA575B5B,0,0,5,6.044312306,6.044312306
0x2e48Ec0Bb013e7FDbF319E1A2795035204954B0f,0,0,5,6.044312306,6.044312306
0x32f9A1E1125E61bD2756528e7316303f532E4d7F,0,0,5,6.044312306,6.044312306
0x93FC1F35f53a9553534979233caF273214C51Fd7,0,0,5,6.044312306,6.044312306
0x0b81747F504dFC906A215e301d8b8aD82E44CBd2,0,0,5,6.044312306,6.044312306
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,0,0,5,6.044312306,6.044312306
0x9f32B5A3A6A21dF1671c74372F18415CB3FCaca2,733.9936494,0.719898663,4,4.835449845,5.555348508
0x79a0E19c6410284598AFf270fCef21cb7827E61E,5650.745213,5.542233134,0,0,5.542233134
0xc928499a080594C8854D1A46DCAe5E862acC5d08,4411.727245,4.327008207,1,1.208862461,5.535870669
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,4410.34238,4.325649935,1,1.208862461,5.534512397
0x575C13C07b054438a513f4968605c021856f63F8,3086.618739,3.027345952,2,2.417724922,5.445070874
0xb4D502361a3c6f823EEb9A99Af09E110382206ee,618.3463608,0.606472166,4,4.835449845,5.441922011
0x5c108A3889101991e47B7C9Ab47dc7c5c6De583B,4295.943534,4.213447908,1,1.208862461,5.422310369
0xBB848BD68E52D7DA5A8921E637e38079eE0728D4,5415.70421,5.311705656,0,0,5.311705656
0xCE8Fc6755EfCaf7F85C28901Bca4F4b936591542,467.1654694,0.458194423,4,4.835449845,5.293644268
0x29E9315DdBb5c44717D64bD6c0550a692819413d,1678.677504,1.646441617,3,3.626587384,5.273029
0x59bdFB381CA2080D0D042903e776D3DCb548050A,5355.556075,5.252712555,0,0,5.252712555
0xdC7Aa225964267c7E0EfB35f4931426209E90312,5330.793375,5.228425376,0,0,5.228425376
0xF22F00D0B95B1b728078066E5f4410F6B2Be8faE,1575.762079,1.545502492,3,3.626587384,5.172089875
0x3FbacD52FA6F1F15Bc3D776474FdAB07ec9D8d59,5258.411263,5.157433229,0,0,5.157433229
0x8886DcA35291F05Ed5d8e21F083998EA8dcEB50f,313.9927217,0.307963074,4,4.835449845,5.143412919
0x4c1Fd4e71E38bDaE5cc0dBce263dBb6Be018B6cB,256.6013921,0.251673838,4,4.835449845,5.087123683
0xC338f8F06aa7BeBBcc3660f096771D159DB346CF,5172.552695,5.073223415,0,0,5.073223415
0xc8d42ec0eA8f543E01bd49199f6a1888AE11023B,231.5499883,0.2271035,4,4.835449845,5.062553345
0x6CD71d6Cb7824add7c277F2CA99635D98F8b9248,229.7180435,0.225306735,4,4.835449845,5.060756579
0x13E965baAFDa80C7501c23cbED282d5e53e3066B,1390.002284,1.363309868,3,3.626587384,4.989897252
0x7A8B10716E2e473a541E9E990e711651425E5413,2582.769471,2.533172175,2,2.417724922,4.950897097
0x1b2E6C79A0b9a1f19234D45D9A8DB9EE57Bc0b14,111.1181516,0.108984334,4,4.835449845,4.944434178
0xdc25324B8186DE47A976191a54ea0366428Af632,5003.585606,4.907501026,0,0,4.907501026
0x6900C1F8E31B786aD9a85219D6D3FcA20FEdBD3F,4974.118617,4.878599896,0,0,4.878599896
0xE0350C57c2BA6eF8731e41E06F528E6661355B6b,36.38623686,0.035687507,4,4.835449845,4.871137352
0x1d5BEdf6B017a282eb7446e86e7C2584E89Ef466,4944.76657,4.849811501,0,0,4.849811501
0xa499Df2Bdae854093e5576c26C9e53E1b30d25E5,4.380437716,0.00429632,4,4.835449845,4.839746164
0x94046B4000fefc937F9AE219E2d92bf44A36393E,9.3798E-05,9.19968E-08,4,4.835449845,4.835449937
0xCBE12068CaB7A49BB9C9746a734dE7A11211A3B1,0,0,4,4.835449845,4.835449845
0xd4d8564BAACe86315F02e91d1AFd54a5979719E3,0,0,4,4.835449845,4.835449845
0x06B1aE2F94cAdE4dba91127F456Fa90f4dE91c34,0,0,4,4.835449845,4.835449845
0xf9d6e17f019c4D719c46A8a8832ECc25Ea096Aa2,0,0,4,4.835449845,4.835449845
