0x78bfA2a0241804733c58091d431b5a840D9D6F73,0.048908
0x789B3A661e6A48D386A3246606FCa9a8fFD1a75a,1.092121
0xA32f37Be0c7D84984c04F38122698E68935Af8a2,0.003407
0xF2ff2bc69fB16674D0cc58BCdD7f674DB576bc77,0.248990
0x0AE57350662045c32B34f3b1E70C36E4EF1502E2,0.294774
0xf5Ae09413941Aa09c211aD7A745Df4864151336d,0.035613
0x5e5FFEf1103717f17a9A155D0c7646EC5e16551E,41.890613
0x347c00353900E1c3BBAC6552dB67E490FBDd70Ef,0.002242
0xc928499a080594C8854D1A46DCAe5E862acC5d08,9.629835
0x2DfDdC72B4a0b6027282539ED22e6239268c1cfB,0.288322
0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,0.004773
0x01e9E7D4e589cFDF2853178a2cBF666FD3708A60,0.008736
0xe7ef5F4803E85f91871Bc8f4a609b954F2112ac9,0.057243
0x174eb4B6d9b654A20Af09651a322421E5a3ff58F,0.002309
0xB698be40b6fF59CecDC5472BCc6ba5dC8C087786,0.202454
0xB203df26AF3666f4214661f7f903C46EDF9403b0,5.873347
0x8EA8721F27eFcAaBB3901Ed6756505Ab873F15a7,0.198392
0xc8728Ae130381EB77Fc9a8b715564B00e83E19Df,5.203589
0xb26B4A4BBA425aC28224cFDd45B4Bd00C886cC33,1.791491
0x94A468FCB53A043Bf5Cd95EF21892E02C71134Be,238.705231
0x6Bfc2cc988C513A481607777990F7799E84B1442,0.013141
0xfb19EC463183F414bE8f65674d18a015a0200baf,0.001281
0x07557E561E7baA14BC8ac7040271AA1443d566e9,0.000014
0x9942796AfeFEa0C2C651b80fA0024B46F5827506,0.000040
0x5547e568705ed69440b499a2e0EB769c956FCE01,0.032943
0x824877Ea01fbc2dF1DD89c5492FA724aE3A8e8AE,0.004083
0x31426Feb31a80bDf5EBf7150DdB1e437a3d2346f,0.032639
0xE147E4BDA2A4500E779502Ac02C031672132627e,0.046716
0x86c7e05B935eC835610531Ae5c716e081FABc828,0.961241
0x605572243c30Af7493707C9c8E8aA2Ee25537e9A,0.361879
0x8aBc3D7c9547f91EfAb69e2D2283c13039acd27e,0.412962
0xD147F5D14D5542A128fd1245Af8987298Ee9963D,0.000003
0x9ff84B91998dF96A6587DB8dDe8D4E47518107d6,0.000010
0xe3AfdeD7499be09ee756BbCceb593EcB0b7cb382,0.437288
0xCdD402E52AC33A54f60415C38CaD2Db6DEBe01a5,0.060663
0x157DD18CF70815dF7c25948ced9760aA61f6DF17,0.259741
0x23E69BF1ADA63B7EF0d7F453Fa64c61a257b72F1,7.968818
0x5AA59e166E4405C05ABF85AD44A8ED84A1d51a06,0.036072
0x59bdFB381CA2080D0D042903e776D3DCb548050A,2.154146
0xf3a8F29AC7e30Be74AB2bce0f2D537B1a86DC76d,5.083258
0xF1E34bdc4D2316f27a5A61E2d5679292Faf67A4f,0.885297
0x906FD0E86822A220010C0fAcaF302bc75577403b,0.345251
0x9F4625288fb381F74285Ba84230403Ce4b8A6c1d,1.674726
0xd1ccaB6B1F4606d80106B52a4415985ab78CbB93,12.997432
0xE08Fd80d7D0593a616c01A3F2A17bdC3206c71b4,0.022067
0x001900845643957d031eCdB3c5fd84EF08F6AaCa,0.017693
0xc0A9281B18FBff16019f497be053cc9864047347,0.040502
0x4a47096E0dDD4EEd05eF00f0F081bc7700c6DD75,2.142110
0x82c2A92Fd81f22B6958EBC4761d70466BD6F197E,0.022033
0xE1bCD0f5c6c855ee3452B38E16FeD0b7Cb0CC507,0.022019
0xbb899870561D48e823DdfACFFa201dc20214a530,0.030221
0x4177a5c0E2369F6830A4c3825aFc8fB3Dd47790D,0.204209
0x251762e6013f0B366D3FCB24A1451a110F65675d,0.003500
0xBB5B9e70345e2679c73373758694ecE96C550612,0.001912
0xBb46A8ee4315a37C56AEcE45783045722dFD72a7,0.312015
0x44E434b0Eb83534b697F9c77eF11fB981B637def,0.314290
0x41bD26B1AD45FD320A2d6d92642c988514dF6dF9,0.050988
0x103B09D716e6E4527837b9a98E2275B8739ACF72,0.043972
0x71Eaef1bF66045E9dE366088332A3BF95001B9F9,0.148754
0x956F1CE3ff2ea59A8b41DF83Ce9F85ED59D73F92,0.006652
0x739e9f7b2726633b7d23823fbd941FeAedD15B3B,0.002849
0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0.749170
0xc0AFEF712a1341cA78dA145B2AFAd346E8C3574F,0.000061
0xca4aD39F872E89Ef23eABd5716363Fc22513E147,0.066722
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,0.375133
0x5039E2936ec2a588CaD92E4EDCf41a1D3a443186,0.179240
0x5A010c2f9182c03a2247b2dAa9fe5033B727A06a,0.074704
0xD1288262eD6E22d415f72AB85c450b277BE130c3,0.049433
0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348,17.277512
0x195b8b9598904b55e9770492bD697529492034a2,4.627881
0x5F5FE043Fdad2526c099f265c8EFD1BAF245b090,0.049861
0xe1690f5153aD0BBc683964aA81645C49b3cF6567,0.000003
0x636bFC1dAde24c7E60E5807795E4534D42cb5803,6.288206
0xC2f9118D721C50CF9232c45D52F4007fdDeF2108,13.832921
0x99227152ed70a61211507Af224C478D3c50EaEd1,4.392781
0x209cC72C78999A4536Df882D969e49029605cd04,0.025633
0x3499604cf488845D9c6d327C7af2C93ba770b3c0,2.990072
0xeA9D77121A5fe0d58E1a0734DC4349F21E64B9DC,5.295274
0xc8Cf6B03C2Aa80de2579dF02aA3beD1e716E1680,0.533881
0x75e717E55cc26746838c3e2ccc3CcF6B8eb954ec,0.012357
0xA709f9904a4E3cF50816609834175446C2246577,0.004763
0xD8e367019Dc5C28290F1e036790d72B975d35EDA,0.162632
0x3f43a33Be58a84bfCa084d25328Af4Ae41678620,0.129840
0x5f4e7A999c746c7cf0f1327e285d7C3fD72eb172,0.109207
0x030F249879C79331b7A154c48e27eEDCd972BDe9,63.587448
0x99655CA16C742b46A4a05AFAf0f7798C336Fd279,108.170670
0xCc55D35a19c166d9dC720D894BFfF14827D9385C,0.037968
0xCD05a3969c5158D658a9bDF3Ee6eBcC0712a0292,0.000901
0x49a338c8A8C92f3f7E5A4700A191bb41595591b2,0.000003
0xF373359a8A2D828a7b165887d2a27218fDAF6200,0.181045
0xAe5499976FfD3e58Be47BDD51c787A5201D957f4,0.173946
0x97945356AcB19a96B4B88cf870AA78EC2c712F99,0.381367
0x9A20a5B173b938F846B00875833aF437DD7a1716,337.851641
0x603A2531b6BAb9666C77042B1dA1639c9C5D1c33,2.549097
0xa605c28Fad3E79B93B0003379b1A766Ee798E93A,0.004216
0x3d240611133B4c24eC19c0dA0e0521a474092651,0.003221
0xEf3FEA148B4933A9d8716842E093AACbFC96600c,1.585156
0x3FbacD52FA6F1F15Bc3D776474FdAB07ec9D8d59,0.019119
0x6299dbe5BE8ED5d5DF9Ff5a21B485c7da0cF3476,0.044224
0x521866351B73EAE5aCb8962469526B38CBE47372,0.003465
0xdEA1fFce140De700B2b383Cda6B05C2BDb57D049,3.188594
0x8f2E458791069494eaf3789A1eD8e0B69dBe8dbb,7.601577
0xd6715f048B7812F6fcFd04a84CcE9F391968e705,0.114192
0xdf631777df4DebcBcd647e85bdcB868b43663BA0,0.079386
0x63B0fB7FE68342aFad3D63eF743DE4A74CDF462B,189.781959
0x10FeB6f3111197336bC64ad3D0A123F22719D58A,104.531532
0x18C7AE558036905747DE225eB2DEc423bd40A79C,13.676494
0xB71Fb919489092f5262cc39235F1bD18F728Dd4B,0.015324
0xbcF4EdC70977B8711D52bc3FE85ebEF46365B4fb,6.138314
0xc2dc013edD48afDcd7b872D51d55ccd1A7717e28,2.108821
0x647B41B745cf5E32E244e432902468C4Bd89643C,199.437444
0xB954bd29D75415B10F46140652a855a0570C3424,6.508314
0xB85eAF59E6Dc69AC7B6d92C6C24E1a83B582b293,30.024805
0x4c78fc01BCe6fe3F00caa2626298cAC5eC774a54,2.391596
0xF128EdDf7817092695075cad3c0a4D26aEE622E0,24.462686
0xC51feFB9eF83f2D300448b22Db6fac032F96DF3F,0.016420
0x9C3aDAa4554a9731f902b566510Df97b7E810b63,6.419899
0x47D574e85DF71a059Ec442cAd8DeE2224F58b0D8,0.024351
,
,
,6329.603306
