Wallet,vGHST,vGHST VLT,Gotchis,Gotchis VLT,Total VLT
0x00987cbCE7014389197f9D5468Dab5A8facFfeE0,151.7356507,0.195996215,1,1.198636247,1.394632463
0x7Ceb9F8cEb7f6ffBa4897a72883C4a9C0a241EB5,146.4987263,0.189231705,1,1.198636247,1.387867952
0x50bB11D2E4D4B0a7a4Bb9E611ba0EC8B0c4C4A1c,143.0722678,0.184805765,1,1.198636247,1.383442012
0xB2eAd8BB7446cC130C3c515fae31c1865eD66AAF,139.6062305,0.180328701,1,1.198636247,1.378964948
0x508cc508c415Bf1DB6d35C0D53eC7BEBdcCe6A84,130.3161582,0.168328759,1,1.198636247,1.366965006
0x5AbDF1bDf263963601D3cC57D14723465D9FC505,1054.761546,1.362430452,0,0,1.362430452
0xa865fF51D15dcAc4973F73E13A8656ac3E748720,123.9645806,0.160124457,1,1.198636247,1.358760704
0x49a5492FDFe5AcC966dD5f41310dfDfe8dAA349C,120.9503268,0.15623096,1,1.198636247,1.354867207
0x686eF78D56F8C25d101acD3b515Fbf07597A6884,114.4443116,0.147827171,1,1.198636247,1.346463418
0x03B3fD15405225146cc87F51F35c194E3c8ae590,105.8105817,0.136675023,1,1.198636247,1.33531127
0xf977516D80205560EE3810a2241EddDc4fde8D2d,101.4634327,0.131059831,1,1.198636247,1.329696079
0x203E487561135682397E48aB2973B2d3C28c4633,99.54690354,0.12858426,1,1.198636247,1.327220507
0x8c3FDd55E928e5d6499388d6A7767E05782d642A,98.54669028,0.127292289,1,1.198636247,1.325928536
0x60A6d0d70046BaD24C50D93Db91218987C265D86,94.27731779,0.121777561,1,1.198636247,1.320413808
0xAD549C7fcF1bd3E57BCa464D9Dce0A0D561599D1,89.81882134,0.116018543,1,1.198636247,1.31465479
0xDD8A1300d7802A1D00f4dA440Bc0306D8ee77701,88.70817022,0.11458392,1,1.198636247,1.313220167
0xF48FB2676746809D59A4753767D0cF391D072620,88.02778344,0.113705067,1,1.198636247,1.312341315
0xAb7559304eAd66D8CA0BC1e0365b6d1aE89c9077,84.0900309,0.108618691,1,1.198636247,1.307254938
0x13cb2A37ce9B30F1bA27f527347dc636E33272d7,1010.192253,1.304860509,0,0,1.304860509
0xAF51e6E946263e1d7B474073ee64EA0c5Bc01dA9,79.89418306,0.103198935,1,1.198636247,1.301835182
0x10f22cf62CB5a88e86F844Dd21674f757057C30c,79.75089226,0.103013847,1,1.198636247,1.301650094
0x0604E36672dcC192c4880Dfc7FE8B39Ac8E3542a,1000,1.291695224,0,0,1.291695224
0xFaca00C761491e853f9336F378D903D87b77B68d,996.9275904,1.287726608,0,0,1.287726608
0x2b95890732184B1017cF61cd92B0e42CB8b3CA17,992.3110684,1.281763468,0,0,1.281763468
0x5AA59e166E4405C05ABF85AD44A8ED84A1d51a06,61.2385462,0.079101538,1,1.198636247,1.277737785
0xFd7Ed0D4Ee313CDEEE766886AB873583f1F3C697,59.12719521,0.076374316,1,1.198636247,1.275010563
0x6B0AB64BA82daB64130fCD7dC1E2F803f7aEf730,985.7278039,1.273259897,0,0,1.273259897
0xB698be40b6fF59CecDC5472BCc6ba5dC8C087786,982.5081128,1.269101037,0,0,1.269101037
0x1D86709a5ce724d88f94175591bF6Ce11ba39476,54.32289118,0.070168619,1,1.198636247,1.268804866
0x0b81aC392FDdF9d9cDebf238757Df5e834a8AFe2,53.83110652,0.069533383,1,1.198636247,1.26816963
0xF3080047c88F0561B310dfa4e79592F277E13B26,52.85616046,0.06827405,1,1.198636247,1.266910297
0x435b7D470767Cb121F37dD296B2AC7913fDF5427,51.48181598,0.066498816,1,1.198636247,1.265135063
0xf47462597741c21032e36F6299422818ee67615b,50.72033671,0.065515217,1,1.198636247,1.264151464
0x11cF16447f9312B4fFd1c99C4390dF04CC8e33ac,50.53353865,0.065273931,1,1.198636247,1.263910178
0xe73C22aFA04271bd351eD38981F364c2Bb4c978b,49.86895256,0.064415488,1,1.198636247,1.263051735
0xf6Cac2bf40a8c6DD6052B443627a24A86A75f674,49.44845317,0.063872331,1,1.198636247,1.262508578
0x0818AF898D8C84A10A28d0b9c7cD1969a374B15E,47.7815447,0.061719193,1,1.198636247,1.26035544
0xEf3FEA148B4933A9d8716842E093AACbFC96600c,44.34683225,0.057282591,1,1.198636247,1.255918839
0xb7D1FEa82f881cac4720a78afdA125b33A02185c,43.90747321,0.056715073,1,1.198636247,1.255351321
0xb60Dd5f030B68beb38FEA0c414771ACDA899FCAf,40.43840961,0.052234101,1,1.198636247,1.250870348
0x495Def9Bf5ca8B6B855784A65cF1E7C27081bEEa,34.89050274,0.045067896,1,1.198636247,1.243704143
0x95b0d63C84f1576365Fd16eF1B3c6199F365Fc09,33.01881102,0.042650241,1,1.198636247,1.241286488
0x48AacA81C945e1E84da4d662E0De579522BEF4C6,32.89552477,0.042490992,1,1.198636247,1.241127239
0x3Fc3E6514fD4925f55fB3Ae17bbfbca2eb126608,32.88626588,0.042479033,1,1.198636247,1.24111528
0xa53c56EE83B2f0Cf3D00B360FF79eAd4d7A3a663,30.74031514,0.039707118,1,1.198636247,1.238343365
0xBF7725eCE8c2fa6023882Bb8B7D94a21b80c7E3d,29.01342378,0.037476501,1,1.198636247,1.236112748
0x1E1ec9a2A1d331192eAe8b9B36B8DF9Cef3A0a6c,24.29043136,0.031375834,1,1.198636247,1.230012081
0xa322f14c4e9628F5934420a6098a01e7C999e657,24.17358975,0.03122491,1,1.198636247,1.229861158
0x0224b2311d5968fA00a42103788b2F4CCd0651aD,22.90788985,0.029590012,1,1.198636247,1.228226259
0x2ba7F536fF0A4a043C2f3c25163F0384681657e8,21.1193655,0.027279784,1,1.198636247,1.225916031
0xB21731D830b7e8460E5D6c66Dc1CcC0A5D0A6B87,19.71939891,0.025471453,1,1.198636247,1.224107701
0xB306E2DABC78cC94559c6b39769c254068E180Fa,15.63692387,0.02019814,1,1.198636247,1.218834387
0x0Bffc731d7Fa5EF9e169E0aD5dd65B12B56E81A5,14.2561296,0.018414575,1,1.198636247,1.217050822
0xe2c0eA29434b11E8aFa2A1649831Ce53Bc975e5D,12.80128844,0.016535363,1,1.198636247,1.21517161
0x9a60c82Cce9E97eBc78bfdA5e81fd705068EF9dc,12.22415715,0.015789885,1,1.198636247,1.214426133
0xd0f46a5d48596409264d4eFc1f3B229878fFf743,12.06743631,0.01558745,1,1.198636247,1.214223697
0x491002Ab1DC8878e085f75D21Faa6EfBA92ac2c0,10.87777177,0.014050766,1,1.198636247,1.212687013
0x7627974E190BDDA082F252A4f5AcFe6C0E93D364,9.859330211,0.01273525,1,1.198636247,1.211371497
0x82E9B5B3F64b424d00e554fD1CCD24D7e62B22Db,8.983642771,0.011604128,1,1.198636247,1.210240376
0xca247f64eD79B76B2555971B9Eea802C68D1dB2B,935.8707005,1.208859714,0,0,1.208859714
0xa0839d50d601C0Ce86677a03739F802fE614bA22,6.318539623,0.008161627,1,1.198636247,1.206797875
0xD8e367019Dc5C28290F1e036790d72B975d35EDA,6.055215533,0.007821493,1,1.198636247,1.20645774
0x3dE6467aCE006530D6747aEC4a2a3a0e82A5F3eF,4.709721757,0.006083525,1,1.198636247,1.204719772
0x6d38939dE57C10B880f1EB2227Da45fF9174A095,3.877611787,0.005008693,1,1.198636247,1.20364494
0xb76951378Af8c5eBc1c93D0A41Cc902ed19E729a,2.98807111,0.003859677,1,1.198636247,1.202495924
0x547c0dbd2FC303c8e97475Ec072A58DE60EC134a,930.7461315,1.202240333,0,0,1.202240333
0x40Ac62d5AA80cEddAB0de954C29bD62C75D514D2,2.368334885,0.003059167,1,1.198636247,1.201695414
0x65D3FeBC3112cef66BE36df9A62Ac0f94079BD42,1.998294905,0.002581188,1,1.198636247,1.201217435
0xBB6182A3De745892Dd68F50F3EBc890Ba4719de1,1.992123575,0.002573217,1,1.198636247,1.201209464
0x408674FC7fd6654b345b2331bDE6336Ab3ea10A3,1.977929211,0.002554882,1,1.198636247,1.201191129
0xD15eF7Db60B1bbf54D0C9c56496f118adD9Ed02b,0.798317306,0.001031183,1,1.198636247,1.19966743
0x3813f37d9f24190174B2517d955F691cB643bDbe,0.007244199,9.3573E-06,1,1.198636247,1.198645604
0xf85ea6Bb6C717e733e91760f19D5f4AC382eeeD5,7.64103E-05,9.86988E-08,1,1.198636247,1.198636346
0x29F4BC513421e123fd9A8cd4C159E40405eA02FE,6.44425E-05,8.32401E-08,1,1.198636247,1.19863633
0xDF97540FD25F355bA8eD53A9eBBe3D7a3b37ee44,5.57272E-05,7.19825E-08,1,1.198636247,1.198636319
0x90B90ed0266711066e3ca74A3C89582ea53De0E9,5.51972E-05,7.1298E-08,1,1.198636247,1.198636318
0xe78bCB254E84231164b8845aC5D01E55541C8aB5,5.35039E-05,6.91107E-08,1,1.198636247,1.198636316
0x36eFd9914d30b16575429516bfFf0f196062DCe9,4.63917E-05,5.99239E-08,1,1.198636247,1.198636307
0x3Fc5E8CFb8586cDA278b84A8aF30598CdB6a4a82,4.08276E-05,5.27368E-08,1,1.198636247,1.1986363
0x43edCBE5be576B5FdAC57e3ab552B36a256bCBA7,3.82978E-05,4.94691E-08,1,1.198636247,1.198636297
0x3D16451A4B73e778BFEC126025bA79716a17E32d,2.2354E-05,2.88745E-08,1,1.198636247,1.198636276
0x4a1792edAf8B56dFeD15a8887289edceb8a91857,0,0,1,1.198636247,1.198636247
0xDdA1839117919BB842F5F35ED026Dc8613f1a223,0,0,1,1.198636247,1.198636247
0xDA5b2cd0d0Bb26E79FB3210233dDABdB7de131C9,0,0,1,1.198636247,1.198636247
0xf1FCeD5B0475a935b49B95786aDBDA2d40794D2d,0,0,1,1.198636247,1.198636247
0xBdDbc13abDC4d3b617c2e573C26cd5a7F24A0478,0,0,1,1.198636247,1.198636247
0xD2eeFF73117C86c14F11A6052620848F8dD6E0c8,0,0,1,1.198636247,1.198636247
0xCfA1868661fEFb8b9499D255685dE3f2eB6E98f2,0,0,1,1.198636247,1.198636247
0xf7Fc209829fEE6481726BD7cC493334f5465F89d,0,0,1,1.198636247,1.198636247
0x54C3A6d1DB1c37264411F7944f354Ea582Db6d80,0,0,1,1.198636247,1.198636247
0xfbe011E5C3A81d5E00888B7705FbfDDBC6B7A17B,0,0,1,1.198636247,1.198636247
0x54008ab19ae9D2AB8b3751B3Be11Bb562aF1a578,0,0,1,1.198636247,1.198636247
0xb6E523cFB6176339331C68d33eC7133aa5E5CFD8,0,0,1,1.198636247,1.198636247
0x76bb5542F854430F31369369E9d690287DAe33fa,0,0,1,1.198636247,1.198636247
0x92a686623d801fB043d19dDDC0E034DAD0958f8C,0,0,1,1.198636247,1.198636247
0xD3ef3B3F952fA7c931463FFE65A92f51bb1b0f1F,0,0,1,1.198636247,1.198636247
0x596B74e6111b493167dfb0f570A3c07caAD78E57,0,0,1,1.198636247,1.198636247
0xa111ec0f48F2c4E99fEfa0A05E4F49f5d9d2871C,0,0,1,1.198636247,1.198636247
0xd79DB8A3111C7deAF206FDFb0dcC77C5d28EFE40,0,0,1,1.198636247,1.198636247
0xd41705a53272ac68AF2fb5E2be3469a3464500cc,0,0,1,1.198636247,1.198636247
0x516649dBd606A980E767BDedbCD882d91c859C9c,0,0,1,1.198636247,1.198636247
0x289D545e52B97524278f94672D2BE8c44eB3f369,0,0,1,1.198636247,1.198636247
0xe546E60D8cc8a85cF103d7B174bf1692DFA3f838,0,0,1,1.198636247,1.198636247
0x71ce9Ac68B6E90D6847e040cd199F9d6A44828e5,0,0,1,1.198636247,1.198636247
0xa5f695d845Fee3aca1932Bee84f34A2485603b02,0,0,1,1.198636247,1.198636247
0x87f3838742e5FF8958D7ce92aFf4ecf07A1EdCC8,0,0,1,1.198636247,1.198636247
0xa8f7aFca61b982B62F1E9cd0887fb58aa73e763A,0,0,1,1.198636247,1.198636247
0x86725086594EcC03De4C3e4171f8101A9402818E,0,0,1,1.198636247,1.198636247
0xC5597C9fc88cdA6f21aD17E605dac62983Ea2041,0,0,1,1.198636247,1.198636247
0x8449264E10F4181fB1e9218ec9b073a298fAF9D8,0,0,1,1.198636247,1.198636247
0xb87951b4cA89D476652187B23a7cff9E7809FDC3,0,0,1,1.198636247,1.198636247
0xAA7A9d80971E58641442774C373C94AaFee87d66,0,0,1,1.198636247,1.198636247
0x8761e0DD63d14cf566aCf4b730f3540f164B6b56,0,0,1,1.198636247,1.198636247
0xb0cd1B4d8635Fa0eCCa73D4Ede07ab7812D3a7e4,0,0,1,1.198636247,1.198636247
0x5D5CC66fc2f3829c399E47F7B71A5be4918a8851,0,0,1,1.198636247,1.198636247
0x1dbF00bc3f40F551d79422a96367A6F58Ae59412,0,0,1,1.198636247,1.198636247
0x4577389426Ad92a53a1B79e3C0c2cB0f694Ff8c0,0,0,1,1.198636247,1.198636247
0xE4AD6E156755A1DBD144e819ffE14Be21b075648,0,0,1,1.198636247,1.198636247
0x6701DC817396c99E40E31F2724Ea966e2832492C,0,0,1,1.198636247,1.198636247
0x572E311c231E8cf4F7EaEa8F54bc69DDDA674D64,0,0,1,1.198636247,1.198636247
0xaE256cD2d13353e549d09aEA8D4105c8d1cc09d8,0,0,1,1.198636247,1.198636247
0xe520fba3548A13Bf6c575121F97520456700D1e3,0,0,1,1.198636247,1.198636247
0x676F3D2c9f5776E09D23986Adc6684fb41e9000e,0,0,1,1.198636247,1.198636247
0xEF66d1cdefc888818CEcb1eac36E8Ae20d1403c5,0,0,1,1.198636247,1.198636247
0xfDf12819A01BA94cD00A37359E9589bfF0879325,0,0,1,1.198636247,1.198636247
0xAe0323a1122574a98dE50DA74465AB55a3529067,0,0,1,1.198636247,1.198636247
0x99fEe2E63cD37955426996E763a5Dae15ffA15b6,0,0,1,1.198636247,1.198636247
0xad82aECD14D42Aa19f5B6175E23937F33d25BaBe,0,0,1,1.198636247,1.198636247
0xC933c5634e4B973daeB4060eCeF618a56693Ac86,0,0,1,1.198636247,1.198636247
0x48E20Aa71bB52d7d17d93A868234510702F15603,0,0,1,1.198636247,1.198636247
0x75DE31874ecd755C6B000411074b74Ba5a467C19,0,0,1,1.198636247,1.198636247
0x1a5B439228013Ec78b950279EB397A6Bae44591A,0,0,1,1.198636247,1.198636247
0xC513f89E661B5e290548024F402dC468c45367B4,0,0,1,1.198636247,1.198636247
0x090445BA57A90EdC50CB7Ca50DC33D6b05125e20,0,0,1,1.198636247,1.198636247
0x6Cf5Ba860C43DbECA7193dd0fe9024cedc8e5315,0,0,1,1.198636247,1.198636247
0xd3DA70eE4D66D2CBc1474c860d5C6f7551C5c5AC,0,0,1,1.198636247,1.198636247
0x832bCec6559E5803bb20ad2f2fBBE3478e4e96E7,0,0,1,1.198636247,1.198636247
0xd36eCaA12a7349A20230A6b6F4AeC070f875Eabc,0,0,1,1.198636247,1.198636247
0x170C3D36B7b6Fa957C8b454C416F66c4085971c7,0,0,1,1.198636247,1.198636247
0xbeB8883c1f1221b965dD6c5364FcbEe085EaA3b0,0,0,1,1.198636247,1.198636247
0x1F751b1da0e87B6372d7bE92106b6239fa7eFc60,922.2231175,1.191231197,0,0,1.191231197
0x9372fE6d14d57988B7EC923815Cc9243B313D532,898.0095433,1.159954639,0,0,1.159954639
0x603A2531b6BAb9666C77042B1dA1639c9C5D1c33,890.6572208,1.150457679,0,0,1.150457679
0x9098B23Ed9cc4cA858B642af81442E9E591Ff073,886.8990282,1.145603239,0,0,1.145603239
0x3237835f43A7336005262C724CE5886ac406417F,777.999533,1.004938281,0,0,1.004938281
0x968Fea58d680060ca1C547884eE40a02a8B53c23,764.3352988,0.987288255,0,0,0.987288255
0x65f80893c4F177882281f654C386e058F8E10DF4,763.0525812,0.985631375,0,0,0.985631375
0x6c3F5990C0B31e17fC5C9f728819EAc14D6f3926,758.9422774,0.980322115,0,0,0.980322115
0xCf3c8e131AE0838d973BD0711e34F3199CFD2949,756.8576743,0.977629443,0,0,0.977629443
0xD1288262eD6E22d415f72AB85c450b277BE130c3,742.6754332,0.95931031,0,0,0.95931031
0x0538b3956381B560Ed18a99F7887aDD3A4Dc478D,740.530539,0.956539761,0,0,0.956539761
0x639e82fDc52b3e6E5DcA32aDa7d73270E21903a8,733.7648866,0.9478006,0,0,0.9478006
0x005f16f017aA933bb41965b52848cEb8ee48b171,729.385676,0.942143994,0,0,0.942143994
0x1b51A36bB32bA6303e76aac15ef2058d362a59f9,726.843031,0.938859672,0,0,0.938859672
0xe6374801AC57D72Ae89e2bf56c7bdb61FCA90C30,725.5000532,0.937124954,0,0,0.937124954
0x68DEb97E36275fe189f4d9db80e53aA96B17a04c,723.8983669,0.935056063,0,0,0.935056063
0xD95eFDa6a57AEa121d2eFCc4Dc0f14A93D5502aa,720.1665699,0.930235719,0,0,0.930235719
0x0327d97fE559fb16B3C63D90927487186219283E,718.5737619,0.928178297,0,0,0.928178297
0xC9E3FF1da87F942A54e91e83Cef6Dbe97af98A38,701.6838621,0.906361694,0,0,0.906361694
0x51fCabaCb8C52b52CDFace427b7F6a19E405E931,689.0913408,0.890095994,0,0,0.890095994
0x7FA3715BFffcE74a55d0FeCA8f5e14CbefD4c412,679.4511578,0.877643816,0,0,0.877643816
0x56baBDCA2FBA5C5832A02F282816F82aFf785c44,674.1340487,0.870775731,0,0,0.870775731
0x17103203eb867DA8f0D5545cbA3894e743c33a06,662.6307184,0.855916935,0,0,0.855916935
0xc87e3788764823CEDdD132CA2E697767de5ed4de,658.5754456,0.850678758,0,0,0.850678758
0xfa4a45D755eA1c2b72Dd581b3E05dde3bFc13fad,657.7253218,0.849580657,0,0,0.849580657
0x75e717E55cc26746838c3e2ccc3CcF6B8eb954ec,642.1956309,0.82952103,0,0,0.82952103
0xD390Fc3C23AB8C8bD20416F1ABcaac05637AC501,640.0758084,0.826782865,0,0,0.826782865
0x475476708AE9d5eE62b0E977aA37d4dd16281926,636.4574756,0.822109082,0,0,0.822109082
0x209cC72C78999A4536Df882D969e49029605cd04,618.6235031,0.799073025,0,0,0.799073025
0x7821f46f652D5485d6E4FE3B66F30DA3351fc6f7,614.1047926,0.793236228,0,0,0.793236228
0x750B482C447700D5E17c0b8e6178a54e3769eCE3,613.59929,0.792583273,0,0,0.792583273
0xbE1505483148122424cD67AA7F956362Ee5e3F47,581.9006042,0.751638232,0,0,0.751638232
0x71A0Adb369DA76e300A9eC9f6e1ffcBa6e185182,572.1306931,0.739018484,0,0,0.739018484
0xbe19c6549874591367f0e1f91EC8aCa01Ae7b2AF,571.1497687,0.737751429,0,0,0.737751429
0x870Dc279570833A8c5A72FC7972681Db9A96CFb7,565.5210079,0.730480785,0,0,0.730480785
0x5e175E89eE8AC083f974210a75C1bA1d542A4fE4,557.6567719,0.720322589,0,0,0.720322589
0x9351c9f9062091d1c76b05b9446A34Aca2418c68,535.7168513,0.691982898,0,0,0.691982898
0xCc55D35a19c166d9dC720D894BFfF14827D9385C,519.939686,0.671603609,0,0,0.671603609
0x432FCd67815D5cC72808A7815a02373FDEE7d740,515.416514,0.66576105,0,0,0.66576105
0xDa5D339742caAc045B625A5dBE240162932f2C10,506.4847023,0.654223871,0,0,0.654223871
0xD41213C320d05c0B6882EdF1021328939AA18be6,499.5803072,0.645305497,0,0,0.645305497
0x58c20084c7B26817620e08745aA0C907eCBAD2F0,499.5469492,0.645262409,0,0,0.645262409
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,496.1632522,0.640891703,0,0,0.640891703
0x335D81BdE46e127228b1E6a767B9A5A764bFCbDe,493.8627815,0.637920196,0,0,0.637920196
0xB47CC890D19d39bA9D5c95ec291b91E1198470d5,493.0496386,0.636869864,0,0,0.636869864
0x303f68639795A93778a205b8c050bd1D1136Cb95,492.7494512,0.636482113,0,0,0.636482113
0xF381896eb9280dCb2099523149D42F7b1Ed43E9A,492.6593488,0.636365728,0,0,0.636365728
0x4BC0D1333D0a2ACa84c52a96C089798a1f41dbc3,487.5212918,0.629728924,0,0,0.629728924
0xDbD7744f7dEfBcFFC0A327aE289Ad6345861C467,479.8136854,0.619773046,0,0,0.619773046
0x9730299b10A30bDbAF81815c99b4657c685314AB,476.3830751,0.615341743,0,0,0.615341743
0xdba64f019c92649CF645D598322AE1aE2318e55b,474.646503,0.613098621,0,0,0.613098621
0xAE35f25d082B33db3d3A8d37f41E12fF2f979071,469.3865319,0.606304342,0,0,0.606304342
0x741DF195c5c1d860A13AF1A984303feB1cc7F001,468.3474509,0.604962166,0,0,0.604962166
0xaE8e6Cd806Ab8C593984ba275b4a2e45b27986eB,465.258619,0.600972336,0,0,0.600972336
0xC81f4eF4Fbb4Fb8E7b92c99bb20E8AfD5D32D50F,454.5714496,0.587167771,0,0,0.587167771
0x44a529F72C9F5888C69e0F4A2614D91fd289aF7a,453.3384812,0.585575151,0,0,0.585575151
0xe9aF007819204ae349808A8C12C2c5134C6A1f33,450.1659673,0.58147723,0,0,0.58147723
0xA4c63A2E8D0556dDB36C6544625284c663642387,447.1393421,0.577567753,0,0,0.577567753
0xF5Be11915496F1f4EbE822943A537ba396a88eE2,445.5332527,0.575493175,0,0,0.575493175
0xFa5Ec0f794D1A7b96b3eA6d8F8bD6474573dB0E6,439.3754107,0.56753912,0,0,0.56753912
0xD4921407422A3E64F6ae78A0c38221a1119C8B7c,435.9590215,0.563126186,0,0,0.563126186
0xD1D7eB1D3cfE65D5597f8185E76353DdEea5199C,432.7530056,0.558984991,0,0,0.558984991
0x5642111A57c82f2f50716C397efF0eefC25a2501,426.0922129,0.550381277,0,0,0.550381277
0x22dA1eEdeBC60C1b8c3a0c48f5C81BBE2b943dD9,425.3690081,0.549447116,0,0,0.549447116
0x41b7533741E01B47aCD3B41292a7D109E5a3d8Fc,423.9932028,0.547669995,0,0,0.547669995
0x3d2B23962EBCc882f9f65452658BBBa9Fa72d170,408.7169652,0.527937752,0,0,0.527937752
0x0545a605a6B0c42Bb5bD01F918e17d7347095ACC,401.9286145,0.519169272,0,0,0.519169272
0xc3eE951D510aAb239a5bAf329086Dd10a6a80629,399.305951,0.51578159,0,0,0.51578159
0x29A4a663C6B44e4a9B49A429ef09bf3eD3FBF9f3,393.862752,0.508750636,0,0,0.508750636
0xDd0D9308906a83572a0dbe6c0E77b43C8913D013,392.6338433,0.50716326,0,0,0.50716326
0x74CDeBEf01f3eebeB04f5268E089b59aC0DF9AaF,382.8721236,0.494554094,0,0,0.494554094
0x8CbF96319b3C56d50a7C82EFb6d3c46bD6f889Ba,375.0000942,0.484385831,0,0,0.484385831
0x0d03FD0320d95E5E579E5567aBd7B1Ffd18cc0A4,374.3480206,0.48354355,0,0,0.48354355
0x1F8C994E19A43FD3dA251Ef06C8869e6901307cb,370.5732199,0.478667658,0,0,0.478667658
0x68D3d9291424331063E74086d514F19E3F4Edd5e,363.881659,0.470024201,0,0,0.470024201
0xD98b668744767aE6E9F437c0a09C4E414E05f832,360.9661469,0.466258248,0,0,0.466258248
0x2017E5195fF122d29AB94Dd422C50e4B52b7Abd7,360.464027,0.465609662,0,0,0.465609662
0x80adc6DA57e97F33035899962278A5FAfF8492E4,345.1795563,0.445866784,0,0,0.445866784
0x49D2ee9822027E4596F9ccA57c1b52285b1e938D,344.8046833,0.445382563,0,0,0.445382563
0x0EF13F0A855aDC205d3888704b53bfbA7121AE5C,341.3309165,0.440895515,0,0,0.440895515
0xAE53c04D9bCcc1198167E538782805546f851603,325.1545495,0.420000579,0,0,0.420000579
0x442e783Df75dF94AaA3D88136528810c06DaBae5,323.6044151,0.417998278,0,0,0.417998278
0x3DD1B656fcC459Cc4CF203b53AAAbF8C85181f1d,314.3566863,0.40605303,0,0,0.40605303
0x8a26529afDDcf6DB1f54A8F24b6834B0761b7E66,301.6504615,0.389640461,0,0,0.389640461
0x4D64152d23260F399af956c6A777740Cfc263d1C,299.180799,0.386450409,0,0,0.386450409
0x67b4F300e6623DbE6f0358A87B16727781DF2160,293.7244276,0.37940244,0,0,0.37940244
0xb7b1Cc940Cc88640089028d4910De22E39e6D117,290.6046453,0.375372632,0,0,0.375372632
0x63Eb17f24FDF1a9e286831fE21ACf72C975E88fE,286.707121,0.370338219,0,0,0.370338219
0x77f379C6EDEE12340a4Ea062d3bc571417E2b2aA,280.7497873,0.36264316,0,0,0.36264316
0x0F7c548C3c100e1AD6A1F092D95884Cc4dCEf4bB,280.0546821,0.361745296,0,0,0.361745296
0xE7dcF2B7bb30C638c67c3C2A6f3bb18335570B92,278.4869431,0.359720255,0,0,0.359720255
0xA4EAa59ea27a22D5e1B5D0a048991634dE3ba14e,278.1269105,0.359255202,0,0,0.359255202
0xc3fd1227DA579220Afeb28B400DaCC4Ad6523c7c,271.6207671,0.350851248,0,0,0.350851248
0xEcd934E335B71a6bB41cc43bc1C3A21AcA4b22Dc,265.5944203,0.343067044,0,0,0.343067044
0x78E70c3FBA6c44c562E50c8fEc9b1871Cb1A3F8D,264.4183201,0.341547881,0,0,0.341547881
0x37fD5Ad757C529a88F144d9D5F72dF8AE3083049,260.2059622,0.336106799,0,0,0.336106799
0xDFBCd20078b4346c185DEe24d143ad2f98956Ac7,259.6280059,0.335360255,0,0,0.335360255
0x5cDDDbCd3EEBf071D9C1276811CFFCF3bE676B96,257.1678188,0.332182443,0,0,0.332182443
0xa166b7Be23a1b3a0B78Ade3Da22B94338050934F,251.7791941,0.325221983,0,0,0.325221983
0xf6A863fD6344f245Ef686Beb8d16B1E81391D6Da,248.0071622,0.320349667,0,0,0.320349667
0xA65BfcB60b3DCCB68Be2F9AF7b53eC6864eD6098,247.6922078,0.319942842,0,0,0.319942842
0x23554eA86b2a86111f8a2d3a65C0B1d39ec0c9b8,247.2675338,0.319394293,0,0,0.319394293
0x19223782AD6556B0De843156E968270e32A5c10c,247.0543223,0.319118888,0,0,0.319118888
0x192B5014cBCe8D4e38F9117021e858BC15ADac1E,240.2439759,0.310321996,0,0,0.310321996
0x8238892095d3BAc5322894e84F349BCd52F843d5,239.2705499,0.309064627,0,0,0.309064627
0x1FB9a4D95f9271ccaa758E1F51eAD80dc117080a,239.1956358,0.308967861,0,0,0.308967861
0x7542A876BcCb7aD335370E27c0e0988476a95F46,237.3455424,0.306578104,0,0,0.306578104
0xB16C93cb45553bB442812034981FE44446Fd776B,234.797672,0.303287032,0,0,0.303287032
0x54c053F4127b6bA19BACDd7bBF45646D95CaE49b,234.637198,0.303079748,0,0,0.303079748
0xBaD81E37c8D4657672e4AE61BA5a49084dc5949E,231.941116,0.299597232,0,0,0.299597232
0x2df3785D05A39A6E9d61100f79380DaB380240a3,229.7841712,0.296811117,0,0,0.296811117
0x83fEBcf72458393A3957cc9793A9F04FF59A3d45,229.5136415,0.296461675,0,0,0.296461675
0x17c329410827c44773143be72Cf0eaf54DbD59d1,228.6879521,0.295395136,0,0,0.295395136
0x139267b135942416E1d2D9CB8E67b8A4ff213557,226.5459816,0.292628363,0,0,0.292628363
0x1e7bb53C1Eefa4513B69FcBfA900b6bcE051A77B,223.5302693,0.288732981,0,0,0.288732981
0xA4C34d2417818F5C9c3519164AB9658989624e05,220.4178125,0.284712636,0,0,0.284712636
0x5EeDe1C45E4401d7D95E55446dAd71B511328534,219.7910962,0.283903109,0,0,0.283903109
0xBb24D282b6D733B9B575fbECF42c730333869ccD,217.0651396,0.280382004,0,0,0.280382004
0x935361EB81FFE4eEf326902AC37E8Aba82eDf403,212.7458392,0.274802785,0,0,0.274802785
0xa5dB108658794763EA82E7C4643E0E38b13578FE,208.1533019,0.268870626,0,0,0.268870626
0x0BA08Ce2e477C8874F162e8aA87deB41357Eabc1,207.1902907,0.267626709,0,0,0.267626709
0x793646171f7Fa0440429B3e8b25C2e12Cc397477,205.5564635,0.265516302,0,0,0.265516302
0xa915023B3eD1e00E078789e63de079b4D6dCc348,200.4539516,0.258925412,0,0,0.258925412
